,-10,-5,-2,0,2,5,10
50,20.0,20.0,19.999999999979998,19.999999999998,20.0,19.9998,19.999998
41,20.0,20.0,20.0,20.0,20.0,19.999999999999996,19.999999999998
32,20.0,20.0,20.0,20.0,20.0,20.0,20.0
23,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0,-17.0
14,-25.999999999739998,-25.9999999974,-26.0,-26.0,-26.0,-26.0,-26.0
10,-27.0,-27.0,-29.997,-27.0,-29.9997,-27.0,-29.7
9,-30.969,-30.999969,-30.969,-30.9969,-30.69,-30.99999999999969,-30.69
24,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0,-16.0
19,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0,-21.0
34,20.0,20.0,20.0,20.0,20.0,20.0,19.999999998
38,20.0,20.0,20.0,20.0,20.0,19.999999999999996,19.999999999999996
42,20.0,20.0,19.999999999979998,19.9999998,20.0,19.99998,19.99999998
54,20.0,19.999999998,19.8,19.98,19.999999999998,18.0,0.0
66,19.9999999998,0.0,0.0,18.0,19.98,0.0,19.8
70,19.999998,18.0,0.0,0.0,19.9998,0.0,0.0
74,-12.6,0.0,0.0,0.0,-13.986,0.0,0.0
78,-17.982,0.0,-16.2,0.0,0.0,-16.2,-16.2
90,0.0,0.0,-27.0,-27.0,0.0,0.0,0.0
100,0.0,0.0,0.0,-36.0,-36.0,0.0,-36.0
120,-59.4,0.0,-54.0,0.0,0.0,0.0,0.0
115,0.0,-49.5,0.0,-49.5,0.0,0.0,0.0
11,-28.9971,-28.9971,-28.971,-28.9999999971,-28.999971,-28.99971,-28.9971
21,-19.0,-19.0,-19.0,-19.0,-18.999999999999982,-19.0,-19.0
26,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0
43,20.0,20.0,20.0,20.0,20.0,19.99999999999998,19.99999998
55,20.0,19.9999999999998,19.98,19.8,20.0,18.0,19.98
59,20.0,19.8,18.0,0.0,19.9998,18.0,18.0
63,19.99999999999998,0.0,0.0,18.0,19.99998,18.0,0.0
67,19.9998,0.0,0.0,18.0,19.99998,0.0,0.0
71,-9.9,-9.9,0.0,0.0,-10.999989,0.0,0.0
83,-20.7,0.0,0.0,-22.77,0.0,0.0,0.0
93,0.0,-29.7,-29.7,0.0,0.0,0.0,-32.67
96,0.0,-35.64,0.0,-32.4,-32.4,-32.4,0.0
101,-40.59,0.0,0.0,0.0,-36.9,0.0,-36.9
116,0.0,0.0,0.0,-50.4,-50.4,0.0,0.0
1,0.0,0.0,0.0,0.0,-35.1,0.0,-35.1
16,-24.0,-24.0,-23.999999999999996,-23.999999999999996,-24.0,-23.99999999999976,-24.0
29,-11.0,-11.0,-11.0,-11.0,-11.0,-10.99999999999989,-10.99999999999999
31,20.0,20.0,20.0,20.0,20.0,20.0,20.0
28,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0
18,-21.99999999999978,-21.99999999999978,-22.0,-21.99999999978,-22.0,-22.0,-22.0
48,20.0,20.0,19.9999999998,20.0,20.0,19.998,19.99998
53,20.0,20.0,19.9999998,19.9999998,20.0,19.998,0.0
58,20.0,19.998,0.0,19.8,19.999999999979998,0.0,19.8
65,19.98,19.98,0.0,0.0,19.9999998,18.0,18.0
15,-24.999975,-24.9975,-24.999999999975,-24.9999999975,-24.99975,-24.999999975,-24.9999975
6,-33.966,-33.966,-33.66,-33.9966,-33.66,-30.6,-30.6
37,20.0,20.0,19.99999999999998,19.9999999999998,20.0,19.99999998,19.99999999999998
77,0.0,0.0,0.0,0.0,-16.83,-15.3,0.0
81,-18.900000000000002,0.0,0.0,0.0,-18.900000000000002,0.0,0.0
35,20.0,20.0,20.0,20.0,20.0,19.999998,19.99999999999998
