,-10,-5,-2,0,2,5,10
50,20.0,19.999998,19.999998,19.8,19.9999998,19.8,19.998
41,20.0,20.0,20.0,19.9999998,19.999999999979998,19.9999998,19.999999998
32,20.0,20.0,20.0,20.0,19.99999998,20.0,19.9999999998
23,-17.0,-17.0,-17.0,-17.0,-16.999999999999982,-17.0,-17.0
14,-25.99999999999974,-26.0,-26.0,-26.0,-26.0,-26.0,-26.0
15,-25.0,-24.99975,-24.9999975,-24.999975,-25.0,-24.99999975,-24.999999975
6,-33.99966,-33.99999999966,-33.9966,-33.9999966,-34.0,-33.99966,-33.99966
13,-26.99999999999973,-26.999973,-27.0,-26.9999973,-26.9973,-26.99973,-27.0
28,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0
35,20.0,19.999998,20.0,19.999999999998,20.0,19.99998,19.9999998
39,20.0,20.0,19.99998,19.999999999979998,20.0,19.9999999998,18.0
51,20.0,19.9999998,19.998,18.0,19.9999999999998,19.8,18.0
63,19.98,0.0,19.98,0.0,19.999998,18.0,18.0
67,19.8,0.0,19.98,0.0,19.9998,0.0,0.0
71,-9.9,-9.9,-10.89,0.0,-10.989,-9.9,-9.9
75,-13.5,-13.5,-13.5,-13.5,-14.85,-13.5,-14.85
82,0.0,0.0,-19.8,0.0,-19.8,0.0,-19.8
102,-37.800000000000004,-37.800000000000004,0.0,-37.800000000000004,0.0,-37.800000000000004,0.0
112,-46.800000000000004,0.0,0.0,0.0,-46.800000000000004,0.0,-46.800000000000004
119,0.0,-53.1,0.0,0.0,-53.1,0.0,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,-20.0,-19.9999999998,-19.998,-19.99999998,-19.999999999998,-19.999999999979998,-20.0
31,20.0,19.99999999999998,19.99999999999998,20.0,19.999999998,19.999999999979998,20.0
36,20.0,20.0,19.99999999999998,19.99998,19.99999998,19.98,19.999999998
46,20.0,19.999999998,19.998,19.998,19.999999998,19.998,18.0
38,20.0,19.999998,20.0,19.99998,19.999999999979998,19.99998,19.998
30,20.0,19.999998,20.0,19.999999999998,20.0,19.999999998,19.99999998
22,-18.0,-17.999999982,-17.999999982,-17.9999999982,-18.0,-17.999999999999982,-17.99999982
16,-23.99999999976,-23.999999999999996,-24.0,-23.99999999999976,-24.0,-24.0,-23.9999999976
26,-14.0,-14.0,-13.99999999986,-14.0,-14.0,-13.999999999999986,-14.0
33,20.0,19.999999999979998,20.0,20.0,19.9999999999998,19.999999999999996,19.9999999998
17,-23.0,-22.999977,-22.9999977,-22.997700000000002,-22.9999977,-22.99977,-22.999977
43,20.0,19.999999998,19.999999999979998,19.998,19.999999998,19.998,19.999998
54,19.999999999998,19.8,0.0,19.9998,19.98,0.0,18.0
59,19.9998,0.0,19.8,19.8,19.99998,0.0,0.0
64,19.998,0.0,0.0,18.0,18.0,18.0,18.0
66,19.99998,0.0,18.0,19.8,19.98,18.0,18.0
40,20.0,19.9998,19.999999998,19.999999999998,19.998,19.99999998,19.99998
44,20.0,19.99999998,19.998,19.9999999998,19.9999999998,18.0,19.9998
48,20.0,19.8,19.9998,19.98,19.9998,19.998,19.9998
60,19.999998,19.8,0.0,0.0,19.8,0.0,19.9998
72,-10.8,-11.988,-10.8,0.0,0.0,-10.8,-11.88
69,18.0,0.0,19.8,18.0,19.98,18.0,0.0
76,-15.984,-14.4,-15.984,-15.984,-15.84,-14.4,-14.4
91,-27.900000000000002,0.0,-27.900000000000002,0.0,-30.69,0.0,-27.900000000000002
98,0.0,-34.2,-34.2,-37.62,0.0,-34.2,0.0
103,0.0,0.0,-42.57,0.0,0.0,-42.57,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,-47.7
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-31.9999999968,-31.999999999999968,-31.999996799999998,-32.0,-31.999999999968,-31.9999999968,-31.99999968
27,-13.0,-12.999999999869999,-12.999999987,-12.999999999869999,-12.999999999999988,-12.9999987,-12.999999987
42,20.0,19.998,19.999998,19.98,19.98,19.98,18.0
45,20.0,19.99999998,19.99998,18.0,19.9998,19.98,19.99998
87,0.0,0.0,0.0,-24.3,0.0,0.0,0.0
9,-30.969,-30.99969,0.0,-30.69,-30.69,-30.69,-30.69
29,-11.0,-11.0,-10.999999999989,-10.999999999989,-11.0,-10.999999999989,-10.999999999989
21,-19.0,-18.99999981,-19.0,-19.0,-18.999999981,-18.999999981,-19.0
