,-10,-5,-2,0,2,5,10
50,19.8,0.0,19.98,0.0,18.0,19.8,20.0
61,18.0,19.8,0.0,0.0,18.0,19.8,20.0
72,-11.988,-10.8,-11.9988,-11.988,0.0,-11.988,-12.0
83,-22.9999977,-22.99999999999977,-22.997700000000002,-22.997700000000002,-23.0,-22.999999999999996,-22.977
86,-25.99974,-25.9974,-25.999999999999996,-25.999974,-25.9974,-25.9974,-26.0
85,-22.5,-24.999975,-22.5,-24.975,-24.75,-24.99999999975,0.0
91,-30.69,-30.69,-30.999969,-30.969,-30.9999969,-30.969,-30.9999999999969
96,-35.9964,-35.999964,-32.4,-35.64,-32.4,-35.99964,-35.964
101,-40.59,-40.99959,-40.999959,-36.9,-40.99959,-40.959,-40.59
113,-52.9999947,-52.9947,-52.99999947,-52.947,-52.9947,-52.9999947,-52.99947
117,-56.9943,-56.943,-56.9943,-56.999430000000004,-56.43,-56.43,-51.300000000000004
125,-64.9935,-64.9935,-64.9999935,-64.935,-64.35,-64.35,-64.35
127,-66.33,-66.9933,-66.93299999999999,-66.93299999999999,-66.999933,-66.99933,-66.33
134,-73.26,-73.9926,-73.26,-73.99925999999999,-73.26,-73.26,-73.9926
146,-85.14,-85.14,-85.14,-85.914,-85.14,-85.99914,-77.4
153,-92.907,-92.07,-92.907,-92.07,-92.07,-83.7,-92.07
163,0.0,-92.7,-92.7,-92.7,-92.7,-101.97,-92.7
170,-99.0,-108.9,-108.9,-108.9,-99.0,-109.89,-108.9
185,-112.5,-112.5,-112.5,0.0,0.0,-112.5,0.0
192,-118.8,-118.8,-130.68,0.0,-118.8,0.0,-118.8
89,-28.71,-28.9971,-28.999971,-28.71,-28.71,-28.9971,-28.999999971
84,-21.6,-23.9976,-23.976,0.0,-21.6,-23.76,0.0
106,-45.995400000000004,-45.99954,-45.999954,-45.99999954,-45.9999999999954,-45.995400000000004,-45.995400000000004
98,-37.962,-37.962,-34.2,-37.962,-37.962,-37.62,-37.962
105,-44.55,-44.955,-40.5,-44.9955,-44.955,-44.55,0.0
115,-54.945,-54.45,-54.9999945,-54.9945,-49.5,-54.9945,-54.999945
131,-70.929,-70.29,-70.929,-70.29,-70.29,-70.9929,-70.929
128,-67.99932,-61.2,-61.2,-67.932,-67.32,-61.2,-67.99932
120,-59.4,-59.4,-59.994,-59.94,-59.9994,-59.94,-59.94
132,-71.928,-71.9928,-71.28,-71.9928,-71.9928,-64.8,-71.928
137,-76.9923,-69.3,-76.23,-76.23,-76.23,-76.99923,-76.999923
152,-82.8,-91.08,-91.99908,-91.908,-91.908,-91.08,-91.08
162,-100.98,-100.98,-91.8,-91.8,-91.8,-91.8,-91.8
157,-96.99903,-87.3,-87.3,0.0,-96.99903,-87.3,-87.3
161,-99.99,-100.9899,-100.899,-99.99,-100.999899,-99.99,-99.99
79,0.0,0.0,-18.9981,-18.981,-18.981,-18.81,-18.9999981
90,-29.97,-29.9997,-29.7,-29.7,-29.997,-27.0,-29.97
92,-31.68,0.0,-31.68,-28.8,0.0,-28.8,-28.8
102,0.0,-41.58,-37.800000000000004,-41.58,-41.58,-41.58,-37.800000000000004
114,-53.946,-53.9946,-53.946,0.0,-48.6,-53.946,-53.946
126,-65.34,-59.4,-65.934,-59.4,-65.34,-65.34,-65.9934
136,-68.4,-75.9999924,-75.924,-75.24,-68.4,-75.24,-68.4
138,-70.2,-77.22,-77.22,-77.9922,-77.922,-70.2,-70.2
142,-81.18,-81.918,0.0,-81.9918,-73.8,-81.18,-81.18
149,-80.10000000000001,-88.999911,-88.911,-80.10000000000001,-88.11,-88.911,-88.11
169,-98.10000000000001,-107.91,-107.91,-107.91,-98.10000000000001,-107.91,-98.10000000000001
174,-113.886,0.0,-112.86,-112.86,-102.60000000000001,0.0,-102.60000000000001
181,-120.879,-119.79,-108.9,0.0,0.0,-108.9,-108.9
191,0.0,-117.9,-117.9,0.0,0.0,-117.9,0.0
194,0.0,-120.60000000000001,-120.60000000000001,-120.60000000000001,0.0,0.0,0.0
77,-15.3,-15.3,0.0,0.0,-16.83,-16.83,-16.83
88,-27.9972,-25.2,-27.99972,-25.2,0.0,-25.2,-27.972
94,-33.66,-30.6,0.0,-33.966,-30.6,-30.6,-33.966
108,-47.9999952,-47.52,-47.99952,-47.99952,-47.999952,-47.52,-43.2
116,-55.44,-55.99944,0.0,-55.9944,-55.44,-55.9944,-50.4
135,-74.9925,-74.999925,-74.25,-74.25,-74.25,-74.25,-74.925
139,-71.10000000000001,-71.10000000000001,-71.10000000000001,-71.10000000000001,-78.21000000000001,-71.10000000000001,-78.921
144,-83.9916,-83.916,-83.16,-83.16,-83.9916,-83.9916,-83.9916
154,-93.906,-84.60000000000001,-93.99906,-84.60000000000001,-93.906,-93.06,-93.06
81,-20.9979,-18.900000000000002,-18.900000000000002,-20.979,-20.979,-18.900000000000002,-20.99999979
95,-34.65,-34.65,-34.65,-31.5,-34.65,-34.965,-34.965
87,0.0,-24.3,0.0,-24.3,-26.973,-24.3,-26.73
110,-45.0,-49.5,-49.995,-49.995,-49.5,-49.999995,-49.99995
133,-72.27,-72.9927,-65.7,-65.7,-72.92699999999999,-72.92699999999999,-65.7
73,-12.870000000000001,-11.700000000000001,-11.700000000000001,-12.870000000000001,-12.870000000000001,-12.870000000000001,-12.870000000000001
64,0.0,0.0,0.0,0.0,0.0,18.0,19.98
75,0.0,0.0,0.0,0.0,-14.85,-13.5,-14.9985
93,-32.9967,-32.967,-32.9967,-32.967,-32.9967,-32.9999967,-32.967
103,-42.957,-42.999957,-42.9999999957,-42.957,-42.57,-42.957,-42.9999999957
124,-63.99936,-57.6,-63.36,-63.36,-63.36,-63.36,-63.936
158,-97.02,-97.02,-97.02,-97.902,-97.99902,-97.99902,-97.02
166,0.0,0.0,-95.4,0.0,-104.94,-105.99894,-95.4
74,-13.86,-12.6,-13.99986,-13.86,0.0,-13.86,-13.986
130,-69.993,-69.993,-69.993,-69.93,-69.3,-69.93,-69.9993
148,-87.912,-79.2,-79.2,-79.2,-87.99912,-87.912,0.0
145,-84.915,-84.15,0.0,0.0,-76.5,-76.5,-76.5
160,-90.0,-99.0,-99.999,-99.9,-99.0,0.0,0.0
165,-94.5,0.0,-94.5,0.0,0.0,0.0,-104.895
82,-21.78,-21.78,0.0,-19.8,-19.8,-21.78,-21.78
76,-15.84,-15.84,-15.984,-14.4,-14.4,-15.84,-14.4
109,-48.9951,-48.9951,-48.51,-44.1,0.0,-48.9951,-44.1
141,-80.919,-72.9,-80.9919,-72.9,-80.19,-80.19,-80.9919
140,-72.0,-79.99992,-79.92,-72.0,-72.0,-72.0,-72.0
173,-111.87,-112.887,-101.7,-101.7,0.0,-101.7,0.0
178,0.0,-116.82,-106.2,-106.2,-106.2,0.0,-106.2
176,-104.4,-104.4,-104.4,-104.4,-115.884,-114.84,-104.4
180,-108.0,0.0,0.0,-118.8,-119.88,0.0,0.0
67,0.0,0.0,18.0,0.0,0.0,0.0,19.98
78,-16.2,-17.82,-17.82,-17.82,-17.82,-17.82,-17.982
121,-54.9,-60.939,-60.39,-60.9939,0.0,-60.939,-54.9
156,-86.4,-95.04,-95.04,-95.99999904,0.0,0.0,-95.04
159,-98.01,-98.01,0.0,-98.901,-89.10000000000001,-98.901,-98.01
179,0.0,0.0,0.0,0.0,0.0,0.0,-117.81
69,0.0,0.0,0.0,0.0,0.0,18.0,19.8
119,-58.941,-58.941,-58.41,-58.41,-58.941,-53.1,-53.1
168,-97.2,-106.92,-107.9999892,-97.2,0.0,-97.2,-107.99892
171,-110.889,-110.889,0.0,-99.9,-110.889,0.0,-99.9
97,-33.300000000000004,-36.9963,0.0,-36.963,-36.9963,-36.99999999999963,0.0
104,-43.956,0.0,-39.6,-43.956,-39.6,-43.56,-39.6
100,-39.99996,-36.0,0.0,-39.996,-39.6,-39.96,-39.9996
118,-57.42,-57.942,-57.42,-57.9942,-57.99999999942,-57.42,-57.42
123,-62.37,0.0,-62.37,-62.937,-62.999937,-62.37,-62.37
150,0.0,-89.1,-89.1,-81.0,-89.991,-81.0,0.0
155,-85.5,-85.5,-94.905,-85.5,-94.05,0.0,-94.99905
112,-51.948,-46.800000000000004,-51.99948,-51.480000000000004,-46.800000000000004,-51.948,-51.948
122,-61.9938,-55.800000000000004,-61.938,-55.800000000000004,-61.99938,-55.800000000000004,-61.938
107,0.0,0.0,-42.300000000000004,0.0,-42.300000000000004,-42.300000000000004,-46.953
111,-50.49,-50.49,-45.9,-50.9949,-50.49,-50.949,-45.9
49,0.0,0.0,0.0,0.0,0.0,0.0,19.98
60,0.0,0.0,0.0,0.0,0.0,0.0,19.998
71,0.0,0.0,0.0,-9.9,-10.9989,0.0,-10.9989
99,-35.1,-38.961,-38.999961,0.0,-35.1,-35.1,0.0
80,-18.0,-19.8,-18.0,0.0,-18.0,0.0,-18.0
129,-62.1,0.0,0.0,-62.1,-62.1,-68.9931,-68.31
143,-82.17,0.0,-74.7,-74.7,0.0,-82.17,-82.917
147,-86.13,-78.3,-86.13,-78.3,-86.13,-86.13,-86.9913
164,-93.60000000000001,-93.60000000000001,0.0,-103.99896,0.0,-93.60000000000001,0.0
167,-105.93,-105.93,-96.3,0.0,-96.3,-105.93,-96.3
183,-122.9877,0.0,-121.77,-110.7,0.0,-110.7,0.0
193,-131.67,-119.7,0.0,0.0,0.0,0.0,-119.7
41,18.0,0.0,0.0,0.0,0.0,0.0,18.0
52,0.0,0.0,0.0,0.0,0.0,0.0,19.8
63,0.0,0.0,0.0,0.0,18.0,19.8,19.8
151,0.0,-81.9,0.0,-90.09,-81.9,0.0,-90.909
184,0.0,-111.60000000000001,0.0,-122.76,0.0,0.0,0.0
189,0.0,-116.10000000000001,0.0,0.0,-116.10000000000001,0.0,-127.71000000000001
196,0.0,0.0,0.0,-122.4,-134.64,0.0,0.0
201,0.0,0.0,-126.9,0.0,0.0,-126.9,0.0
211,0.0,0.0,-135.9,0.0,0.0,0.0,0.0
187,-114.3,-125.73,-125.73,-114.3,0.0,-114.3,0.0
190,0.0,0.0,0.0,0.0,-117.0,0.0,-128.7
205,-130.5,0.0,0.0,0.0,0.0,-130.5,-130.5
215,0.0,0.0,0.0,-139.5,0.0,-139.5,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,-113.4,-113.4,0.0,0.0,0.0,0.0,-113.4
204,0.0,0.0,0.0,0.0,-129.6,-129.6,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,-126.72,0.0,0.0,-126.72,-115.2,-115.2,-126.72
195,0.0,-121.5,0.0,0.0,0.0,-121.5,-121.5
220,0.0,-144.0,0.0,0.0,0.0,0.0,0.0
182,-109.8,-121.878,0.0,-120.78,-109.8,-109.8,-120.78
197,-123.3,0.0,0.0,-123.3,0.0,0.0,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,18.0
68,0.0,0.0,0.0,0.0,18.0,0.0,18.0
175,0.0,0.0,-103.5,0.0,-113.85,-113.85,0.0
172,-110.88,0.0,-100.8,-100.8,0.0,0.0,-100.8
199,0.0,0.0,0.0,0.0,0.0,-137.61,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,18.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-15.3,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,-23.400000000000002,0.0,0.0,0.0
15,-22.5,0.0,0.0,0.0,-22.5,0.0,0.0
6,0.0,0.0,0.0,-30.6,0.0,0.0,0.0
11,0.0,-26.1,0.0,-26.1,0.0,0.0,0.0
16,-21.6,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,-28.8,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,-25.2,0.0
27,-11.700000000000001,-11.700000000000001,0.0,0.0,0.0,-11.700000000000001,0.0
24,0.0,0.0,0.0,-14.4,0.0,0.0,0.0
26,-12.6,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,-19.8,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,18.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,18.0
56,0.0,0.0,0.0,0.0,0.0,0.0,19.8
66,0.0,0.0,0.0,0.0,0.0,18.0,18.0
177,0.0,-105.3,0.0,-105.3,0.0,-105.3,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,18.0
198,0.0,0.0,0.0,-136.62,0.0,0.0,-124.2
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,-138.6,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,-142.857,-141.57,-141.57,0.0,0.0,0.0,-128.70000000000002
200,0.0,0.0,-126.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.0,0.0,0.0,-127.8,0.0
212,0.0,0.0,-136.8,0.0,0.0,0.0,0.0
225,0.0,-148.5,0.0,0.0,0.0,0.0,0.0
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,18.0,0.0,0.0,0.0,0.0,0.0
207,0.0,-132.3,0.0,-132.3,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0,18.0,0.0,0.0
