,-15,-10,-5,0,5,10,15
50,19.98,19.9998,19.98,18.0,18.0,19.98,20.0
67,0.0,2.97,2.97,2.997,2.7,2.7,3.0
86,-15.9984,-14.4,-15.84,-15.9984,-15.9984,-15.84,-16.0
101,-30.969,-31.0,-30.9999969,-30.99999999969,-30.999969,-30.969,-30.69
103,-29.7,-32.967,-32.67,-29.7,-32.967,-29.7,0.0
111,-40.959,-36.9,-40.9999959,-41.0,-40.59,-36.9,-40.9959
112,-41.9958,-42.0,-41.9958,-41.999958,-41.9958,-41.58,-41.9999999999958
117,-46.999999999953,-46.99999953,-46.9999953,-42.300000000000004,-46.9999953,-46.953,-46.99999953
107,-36.999629999999996,-36.999999963,-36.99999963,-36.9999963,-36.9963,-36.999629999999996,-36.9999999963
122,-46.800000000000004,-51.99999948,-51.999999948,-51.948,-51.9948,-51.99948,-51.99999999999995
135,-64.999935,0.0,-64.35,-58.5,-64.935,-58.5,-64.35
153,-82.9917,-82.99916999999999,-74.7,-82.99916999999999,-82.17,-74.7,-74.7
165,-94.99999905,0.0,0.0,-85.5,-94.905,-94.05,0.0
169,-98.01,-89.10000000000001,-89.10000000000001,0.0,-89.10000000000001,0.0,-89.10000000000001
167,-96.03,0.0,0.0,-96.903,0.0,-87.3,-96.903
187,0.0,-105.3,-105.3,-105.3,-115.83,0.0,0.0
205,0.0,0.0,-121.5,-121.5,-121.5,0.0,-121.5
211,-126.9,0.0,-126.9,-140.98590000000002,-126.9,0.0,0.0
214,0.0,0.0,0.0,-129.6,-129.6,0.0,-129.6
221,-135.9,-135.9,-135.9,0.0,0.0,0.0,-149.49
238,0.0,0.0,-151.20000000000002,0.0,0.0,0.0,0.0
235,0.0,-148.5,0.0,0.0,0.0,0.0,0.0
116,-45.54,-45.99954,-45.954,-45.995400000000004,0.0,0.0,0.0
102,-31.99968,-31.968,-31.68,-31.999999968,-31.9968,-31.99968,-31.999968
97,-26.73,-26.9999973,-26.99973,-26.973,-26.99999973,-26.99999973,-26.9973
115,-44.99999955,-44.955,0.0,-44.99955,-44.9955,-44.55,-44.9955
113,0.0,-42.9957,-42.957,-42.999957,-42.57,-42.957,-42.99957
125,-54.99945,-49.5,0.0,-49.5,0.0,-54.9945,0.0
134,0.0,-63.36,-57.6,-63.36,0.0,0.0,-63.36
128,-57.42,-52.2,-57.42,-57.42,-57.942,-57.42,0.0
142,-72.0,-64.8,-71.99928,0.0,-71.28,0.0,-71.928
132,-61.999999999938,-61.38,-55.800000000000004,-61.38,-61.38,-61.9999938,-61.99938
150,-79.92,-79.992,-79.992,-79.992,-79.92,-79.92,-79.992
146,0.0,0.0,-75.24,-75.24,-68.4,0.0,-68.4
164,-84.60000000000001,-93.06,-93.906,-93.06,-93.06,-93.06,-84.60000000000001
176,-95.4,0.0,-95.4,-105.894,-104.94,-95.4,-104.94
183,-101.7,-101.7,-101.7,-101.7,-101.7,-112.9887,0.0
170,-99.99,-99.0,-99.0,-90.0,-99.9,-90.0,0.0
66,0.0,0.0,0.0,3.6,0.0,0.0,3.99996
81,-10.89,-10.9989,0.0,-10.89,0.0,-9.9,-10.9999989
98,-27.72,-27.972,-27.72,0.0,-27.72,-27.972,-27.9972
96,-25.99974,0.0,-25.740000000000002,-23.400000000000002,-25.740000000000002,-25.740000000000002,-25.740000000000002
82,0.0,-10.8,-10.8,-11.99988,-10.8,0.0,0.0
133,-56.7,-62.937,-62.37,-62.937,0.0,-62.937,-62.37
160,-81.0,0.0,-89.9991,0.0,-89.1,0.0,0.0
154,-83.916,-83.916,-75.60000000000001,-83.9916,-83.916,-83.16,-83.916
143,-72.27,-72.27,-65.7,-72.92699999999999,-72.27,-65.7,-72.27
161,0.0,-90.909,-81.9,0.0,0.0,-90.909,-90.999909
174,0.0,0.0,-102.96000000000001,0.0,0.0,-93.60000000000001,-102.96000000000001
171,-100.899,-100.899,0.0,-90.9,0.0,-99.99,-90.9
188,0.0,-106.2,-116.82,-106.2,-116.82,-106.2,0.0
185,-103.5,0.0,-103.5,0.0,0.0,0.0,0.0
121,-50.949,-50.9949,-45.9,0.0,0.0,-50.49,-45.9
130,-59.99994,-59.94,-59.999999994,-59.4,-59.4,-54.0,0.0
148,-77.922,-77.999922,-77.99922,0.0,-70.2,-77.9999922,0.0
144,-73.926,-73.26,-66.60000000000001,0.0,-66.60000000000001,-73.26,-66.60000000000001
137,-66.9933,-66.33,-66.9933,-66.99999999933,-66.33,-66.33,-66.9933
140,-63.0,-63.0,-69.999999993,-69.93,-69.3,-69.93,-69.3
166,-95.904,-95.904,-95.04,0.0,-95.04,-95.04,-95.9904
156,0.0,-77.4,-85.914,-77.4,-85.14,-77.4,-85.14
163,-83.7,-92.9907,0.0,-92.907,-92.907,0.0,-92.07
180,-108.9,0.0,-109.89,0.0,-108.9,-108.9,0.0
91,-20.79,-18.900000000000002,-20.79,-20.999999979000002,-20.99979,-18.900000000000002,-20.79
93,-22.977,-22.977,-22.999977,-22.77,-22.999999977,-22.999999999977,-23.0
127,-56.943,-56.9999943,-51.300000000000004,-56.9999943,-56.943,-56.9999999943,-56.9999943
168,-88.2,-97.902,-97.02,-97.02,-97.02,0.0,0.0
189,0.0,-107.10000000000001,-107.10000000000001,0.0,-107.10000000000001,-107.10000000000001,0.0
193,0.0,-110.7,-110.7,-122.877,-110.7,0.0,0.0
197,0.0,-114.3,0.0,0.0,0.0,0.0,-114.3
217,0.0,-132.3,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,-135.0,0.0,0.0,-135.0,0.0
241,-153.9,-169.29,0.0,0.0,0.0,-169.29,0.0
229,0.0,-143.1,0.0,0.0,0.0,-143.1,0.0
233,0.0,0.0,-146.70000000000002,-162.837,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,11.999988
61,0.0,8.91,8.1,0.0,0.0,8.1,8.999991
76,0.0,-5.4,-5.94,-5.4,0.0,0.0,-5.9999999994
72,-1.8,-1.8,-1.998,0.0,-1.8,0.0,-1.8
87,0.0,-16.99983,-16.83,-15.3,-16.983,-15.3,-16.983
118,-47.52,-47.52,0.0,0.0,-43.2,-43.2,-43.2
124,0.0,-48.6,-48.6,-48.6,-48.6,0.0,0.0
131,0.0,-54.9,-54.9,-60.39,-60.39,0.0,-60.39
149,-78.21000000000001,-78.9921,-78.921,-71.10000000000001,-78.21000000000001,-78.21000000000001,-78.921
151,-72.9,0.0,-72.9,-80.19,0.0,-80.19,-80.19
71,0.0,-0.9,-0.9,-0.99,-0.9,0.0,-0.9999998999999999
68,0.0,1.98,0.0,1.8,0.0,0.0,1.8
52,0.0,0.0,0.0,0.0,0.0,0.0,17.82
92,-21.9978,-21.9978,-21.978,-21.9999978,0.0,-21.78,-21.978
95,-22.5,0.0,-22.5,0.0,-24.75,0.0,-22.5
123,-52.9947,-47.7,-47.7,-52.999947,-52.47,-52.99947,-47.7
120,-49.995,0.0,-45.0,-45.0,-49.5,-49.5,-49.5
152,0.0,-81.918,-81.99918,-73.8,-73.8,-81.18,-81.18
147,-76.999923,-76.23,-76.9923,0.0,-76.99923,-69.3,-76.23
184,-102.60000000000001,0.0,0.0,-113.886,0.0,-102.60000000000001,0.0
173,-102.897,-92.7,-101.97,-101.97,-92.7,0.0,0.0
106,-35.9999999964,-32.4,-35.64,-35.999999999639996,-35.64,-36.0,0.0
119,0.0,-48.51,-48.951,0.0,-44.1,0.0,-48.51
186,-114.84,-115.884,-104.4,-115.884,-104.4,-114.84,-115.999884
201,-117.9,-129.69,-117.9,0.0,-129.69,-117.9,-117.9
109,0.0,-38.99961,-35.1,0.0,0.0,0.0,-38.61
105,-34.965,-34.9965,-34.65,-34.9965,-34.965,0.0,-34.65
139,-68.31,-68.999931,0.0,0.0,0.0,-62.1,-62.1
138,0.0,-67.32,-61.2,-67.932,-67.99932,-61.2,-67.99932
88,-16.2,-16.2,0.0,-16.2,-16.2,-16.2,-17.82
155,-84.15,-84.15,-84.999915,-84.999915,-76.5,0.0,-76.5
157,0.0,-86.13,-86.9913,-86.99991299999999,-78.3,-86.9913,-78.3
179,0.0,-107.91,-98.10000000000001,-108.891,-108.98910000000001,0.0,-98.10000000000001
