,-15,-10,-5,0,5,10,15
50,19.9998,19.98,20.0,19.999998,20.0,19.98,19.99999998
58,11.999988,11.88,12.0,11.9988,12.0,11.99988,11.988
63,6.93,6.9993,7.0,6.993,7.0,6.9999993,6.99993
71,-0.999999999999999,-0.99999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-0.999999999999999
76,-6.0,-6.0,-6.0,-6.0,-6.0,-5.999999999994,-6.0
66,4.0,3.99996,4.0,4.0,3.99999999999996,3.9999999999999996,3.99999999999996
62,7.9992,7.2,8.0,8.0,7.2,7.992,0.0
65,4.9999999999949996,4.99999999995,5.0,4.999999999999995,4.999995,4.9999999999995,4.95
60,9.0,9.9,10.0,9.99999999,9.999999,9.9,9.9999
64,0.0,5.4,6.0,5.4,0.0,5.4,0.0
48,0.0,17.82,18.0,17.82,18.0,17.82,16.2
56,13.9986,13.86,14.0,13.999999999986,14.0,13.999999999986,13.86
61,8.999999991,8.999991,9.0,9.0,9.0,9.0,8.9999991
77,0.0,-6.9993,-6.999999999999999,-6.993,-6.9993,-6.9999993,-6.993
80,-9.99999999,-9.99,-9.999999999999998,-9.99999,-9.9999999999,-9.999,-10.0
91,-20.99999999979,-20.999999999979,-20.9999999999979,-21.0,-20.99999999999998,-21.0,-20.9999999999979
105,-34.9999999965,-34.9999965,-34.99965,-34.965,-34.9965,-34.999999965,-34.99999965
120,-49.999995,-49.9995,-49.995,-49.995,-49.999995,-49.995,-49.99995
124,-53.46,-53.946,-48.6,-53.46,-53.46,-48.6,0.0
141,-70.99929,-70.99929,-70.9929,-70.999999929,-70.9999999929,-70.999929,-70.99999929
125,-54.9945,-54.999945,-54.9945,-49.5,-54.99999999999945,-54.9945,-54.9945
142,-71.9928,-64.8,-71.28,-71.999928,-64.8,-64.8,-71.928
128,-52.2,-57.942,-57.9942,-57.42,-57.942,-57.942,-52.2
123,-47.7,-52.9947,-52.999947,-52.47,-52.947,-52.947,-52.47
131,-60.9999939,-60.99939,-60.999999939,-60.99939,-60.939,-60.9999939,-60.99939
155,-84.915,-84.9915,-84.999915,0.0,-84.9915,-84.915,-84.15
177,0.0,-96.3,0.0,-106.893,0.0,-96.3,-105.93
181,-110.889,-109.89,-110.999889,-99.9,-110.99999889,-110.9889,-110.889
176,-95.4,-105.99894,-105.99894,-105.894,-104.94,-105.9999894,-105.9894
193,-110.7,-110.7,-121.77,-121.77,-110.7,0.0,0.0
82,-11.988,-11.9999988,-11.999999999988,-11.88,-11.9988,-11.9988,-11.99988
85,-14.9999999985,-14.9999985,-14.9999985,-14.999985,-14.985,-14.99999999985,-14.999985
95,-24.999999975,-24.99999975,-24.9999999975,-24.99999999999975,-24.999999999975,-25.0,-24.999999999999975
84,0.0,-13.86,-13.9986,-13.86,-13.986,0.0,-12.6
96,-25.999999999999996,-25.999999999739998,-25.9999999974,-25.99999974,-25.974,-25.999999999999975,-25.99974
90,-19.999998,-19.99999998,-19.99999998,-19.999999998,-19.999999999998,-19.999999999998,-19.98
88,-16.2,-17.982,-17.9982,-17.999982,-17.982,-17.82,-16.2
108,-37.62,-37.962,-37.962,-37.962,-37.962,-37.62,-37.99962
