,-15,-10,-5,0,5,10,15
50,19.998,19.9998,19.9998,19.9998,19.998,19.998,20.0
65,4.999999995,4.999999995,4.99995,4.999995,4.99995,4.999995,5.0
79,-8.9999999999991,-8.999999999909999,-8.9999999991,-9.0,-8.999999999999991,-9.0,-9.0
89,-18.9999999981,-19.0,-18.999999999999808,-19.0,-19.0,-19.0,-18.99999999981
78,-7.99999999992,-7.92,-7.9992,-7.992,-7.99992,-7.9999991999999995,-7.999999999999992
82,-11.99988,-11.88,-11.88,-11.99988,-10.8,0.0,-11.999988
69,0.9999,0.99999999,0.99,0.9999998999999999,0.999,0.9999998999999999,1.0
73,-2.97,-2.997,-2.97,-2.9999997,-2.7,0.0,-2.9997
76,-5.94,0.0,-5.9994,-5.9994,-5.94,-5.994,-5.999994
64,5.994,5.99999999994,5.99994,0.0,5.999994,5.94,6.0
59,9.9,10.9989,10.99989,10.89,9.9,0.0,11.0
67,0.0,2.97,2.99997,2.7,2.999997,2.7,2.97
74,-3.999996,-3.9999999996,-3.99996,-3.99996,-3.999996,-3.9999999999996,-4.0
72,-1.98,-1.8,-1.99998,-1.999998,-1.98,-1.98,-1.9999999998
58,0.0,11.88,0.0,10.8,0.0,0.0,11.99988
61,0.0,0.0,8.991,8.1,0.0,0.0,0.0
60,0.0,0.0,0.0,9.0,0.0,0.0,9.99
80,0.0,0.0,0.0,0.0,-9.0,-9.9,-9.9
90,-19.8,-19.98,-18.0,-19.9998,0.0,-19.999999998,-18.0
87,-16.999999983,-16.999999998299998,-16.99999983,-15.3,-16.99999999983,-16.83,-16.999999999998302
55,0.0,0.0,13.5,0.0,13.5,0.0,14.985
49,0.0,17.1,17.1,0.0,0.0,17.1,18.999999999999808
43,0.0,0.0,11.700000000000001,0.0,0.0,0.0,11.700000000000001
42,0.0,0.0,10.8,0.0,0.0,0.0,0.0
39,0.0,0.0,8.1,8.1,0.0,0.0,8.1
38,0.0,7.92,7.2,0.0,0.0,0.0,0.0
36,0.0,0.0,5.4,0.0,0.0,0.0,0.0
34,0.0,0.0,3.6,0.0,0.0,0.0,0.0
29,0.0,0.0,-0.9,0.0,-0.99,-0.9,0.0
52,0.0,17.82,16.2,0.0,0.0,0.0,17.82
54,14.4,14.4,0.0,15.984,15.84,14.4,15.99999999999984
47,0.0,15.3,0.0,15.3,0.0,0.0,0.0
31,0.0,0.99,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,-9.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,1.8,0.0
77,-6.3,-6.999993,-6.99993,-6.93,-6.3,-6.3,-6.9999999993
107,-36.99999963,-36.999999999963,-37.0,-36.999963,-37.0,-36.63,-36.999963
94,-24.0,-24.0,-24.0,-24.0,-23.999999999999996,-24.0,-24.0
88,-18.0,-17.999982,-17.9999982,-17.999999982,-18.0,-18.0,-18.0
97,-26.9999973,-27.0,-27.0,-26.9999999973,-26.99999973,-26.9973,-27.0
108,-37.99962,-37.99962,-37.999962,-37.99999962,-38.0,-37.99999962,-37.9999999999962
106,-36.0,-35.9964,-35.9999964,-35.99964,-35.99964,-35.964,-35.9999964
109,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0,-39.0
124,-53.99999999999999,-54.0,-53.9999946,-53.9999946,-53.99999999999999,-54.0,-53.9999946
119,-48.99999999999995,-48.99999999999999,-49.0,-48.99999999999995,-49.0,-49.0,-48.99999999999951
137,-66.93299999999999,-66.999999999933,-67.0,-66.999999999933,-67.0,-67.0,-66.99999999933
159,-89.0,-80.10000000000001,-88.999999911,-88.999911,-89.0,-88.9999999999991,-89.0
177,-106.99999893,-106.99999999989299,-106.99893,-106.9999893,-106.9999999893,-106.99893,-106.99999999893
188,0.0,0.0,-117.99882,-106.2,0.0,-106.2,0.0
191,-119.79,-119.79,0.0,-119.79,-108.9,0.0,-108.9
205,-134.99865,-133.65,-134.99999865,-134.9865,-134.9999999999865,-134.999865,-121.5
212,-141.858,-140.58,-127.8,-127.8,-141.99858,-141.99858,-141.999858
235,-164.99835,-164.835,-163.35,-148.5,-148.5,-164.835,-148.5
234,-147.6,-147.6,0.0,-147.6,0.0,-162.36,-162.36
252,0.0,-163.8,-180.18,0.0,-163.8,0.0,0.0
250,-162.0,-162.0,0.0,-178.2,0.0,-162.0,0.0
237,0.0,-165.33,-166.98329999999999,-150.3,-165.33,0.0,-150.3
98,-27.999999999972,-27.72,-27.9972,-27.999999972,-27.99972,-27.99999999972,-27.9999972
117,-47.0,-46.9953,-47.0,-46.99953,-46.999999999953,-46.999953,-46.999999999995296
114,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0,-44.0
103,-33.0,-32.99967,-32.999999967,-32.9967,-32.9999967,-32.67,-32.967
116,-46.0,-46.0,-45.9999954,-45.9999999999954,-45.54,-45.99954,-45.995400000000004
104,-33.999999999966,-33.999999999996604,-33.99999999966,-34.0,-34.0,-34.0,-33.999999999966
127,-57.0,-56.999943,-56.9999999999943,-56.9999999999943,-57.0,-56.999999943,-56.9999999943
154,-83.999999999916,-83.999999999916,-83.99999999999991,-83.99999999999916,-83.9999999999916,-83.99999991600001,-83.99999999916
147,-76.9999923,-77.0,-76.999999923,-76.9999999923,-76.9999999999923,-77.0,-76.9999923
158,-87.999912,0.0,-87.99912,0.0,0.0,-87.99912,-87.12
176,-95.4,-95.4,-104.94,-105.894,-95.4,0.0,-95.4
170,-99.999,-99.999999,-99.99999999999,-99.9999,-99.999999999999,-99.9999999,-99.999999
187,-116.999883,-116.99883,-116.883,-116.999883,-116.883,-116.999883,-116.99999999999989
185,-113.85,-114.999885,-115.0,-114.999885,-114.99885,-114.9885,-114.99885
204,-132.66,-133.9866,-120.60000000000001,-120.60000000000001,0.0,0.0,-133.86599999999999
192,-121.99999999878,-109.8,-121.878,-121.9878,-120.78,-121.999878,-122.0
210,-139.86,-139.986,-138.6,0.0,-139.9999999999986,-139.986,-139.99999986
217,-145.53,-146.853,0.0,-145.53,-145.53,-132.3,0.0
113,0.0,-43.0,-42.999957,-38.7,-42.999999999957,-42.99999957,-42.999999957
126,-55.999999944,-55.99999999944,-55.44,-55.944,-55.9999999944,-56.0,-55.44
139,-69.0,-68.999999999931,-68.9999999931,-68.9999999931,-69.0,-68.9999999931,-69.0
129,-58.99999999999941,-58.9999999999941,-58.99999999941,-58.99999999999994,-59.0,-58.99999999999999,-58.99999999999994
149,-78.999999921,-79.0,-78.999921,-78.99921,-79.0,-78.999999999921,-78.999999921
138,-68.0,-67.999932,-67.9999932,-61.2,0.0,-61.2,-67.932
156,-77.4,-85.14,-85.14,-85.14,-85.99999914,-77.4,-85.14
160,-90.0,-89.991,-89.9999999999991,-89.99999999991,-89.991,-89.9991,-89.99999999991
157,-86.913,-86.99999999999991,-86.99999913,-86.9999999913,-87.0,-86.99999999913,-86.9999913
175,-104.98949999999999,-104.99999999895,-104.99999895,-104.895,-104.99999895,-104.9999999895,-104.99999999895
169,-98.9901,-98.99901,-98.9901,-98.999901,-98.901,-98.999901,-98.9901
180,-109.9989,-109.99999989,-109.99999989,-109.999989,-108.9,-99.0,-109.999999999989
172,-101.99999999898,-101.999999999898,-101.999898,-101.9999999999999,-101.9999999898,-101.99999999999898,-101.99999999898
148,-77.9999999999922,-77.22,0.0,0.0,-77.9922,-77.22,-77.922
174,-103.896,-103.999896,-103.99999896,-103.9896,-103.9896,-103.99896,-93.60000000000001
167,-96.99999030000001,-96.99999903,-96.99999999999999,-96.999903,-96.9999999999999,-96.99999903,-96.999999903
93,-22.9999999977,-22.9999999977,-22.999999999999996,-22.999977,-22.997700000000002,-22.999999999977,-22.77
111,-40.999959,-40.9999959,-40.999959,-40.999999959,-40.99959,-40.99959,-40.999959
142,-72.0,-72.0,-71.99999928,-72.0,-72.0,-72.0,-71.99999928
173,0.0,-101.97,-102.99897,0.0,0.0,-102.9897,-101.97
166,-95.904,-95.04,0.0,-95.904,-95.9904,-95.04,-86.4
179,-108.99999891,-108.891,-108.999891,-108.98910000000001,-108.9999999891,-108.99999891,-107.91
101,-30.69,-30.9999999999969,-30.9969,0.0,-30.9969,-30.9969,-30.99999999969
84,-13.9999986,-13.9999999986,-13.999999859999999,-14.0,-13.999999999986,-13.9999999999986,-13.999999859999999
99,-28.99999999999971,-28.99999999999971,-29.0,-28.99999999999997,-28.99999999971,-29.0,-28.9999999999971
123,-52.999947,-52.947,-52.99947,-52.947,-47.7,-47.7,-52.47
110,-39.96,-39.999996,-39.9996,-39.999999999996,-36.0,-39.999999999959996,-39.96
135,-64.999999999935,-64.9935,-65.0,-64.999999999935,-64.99999999999993,-64.999999935,-64.99999999935
144,-74.0,-74.0,-73.9926,-73.999999999926,-73.999926,-73.9999999999926,-74.0
145,-75.0,-74.999925,-74.9999925,-74.99925,-74.9999925,-74.99925,-74.999999925
132,-61.9999938,-61.9938,-61.999999999938,-61.9999999999938,-62.0,-61.99999999999938,-61.99999938
92,-21.9999999978,-22.0,-22.0,-22.0,-21.99999978,-21.978,-21.99999999999998
86,-14.4,-15.999999984,-15.984,-15.984,-15.84,0.0,-15.84
152,-81.99999918,-81.9999999999918,-81.999999918,-81.999999999918,-81.999918,-81.99999999999999,-81.99999918
178,0.0,-107.892,-97.2,-97.2,-97.2,-106.92,-106.92
196,0.0,0.0,-125.874,-113.4,-124.74,0.0,0.0
200,-117.0,-128.7,-128.7,-117.0,-129.99999999987,-129.99869999999999,-128.7
222,-151.99848,0.0,-136.8,0.0,-151.848,-150.48,-150.48
224,-138.6,-152.46,0.0,-138.6,0.0,-153.9846,-152.46
242,0.0,0.0,0.0,-154.8,-154.8,-154.8,-170.28
260,-188.1,-171.0,0.0,-171.0,-188.1,0.0,-171.0
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,1.8,1.998,1.99998,1.998,0.0,0.0,1.9998
96,0.0,-25.99974,-25.9974,-25.99974,-25.9974,0.0,-25.999999974
143,-72.999999927,-72.9927,-72.92699999999999,-65.7,-72.92699999999999,-72.27,-72.999927
161,-90.909,-81.9,-90.09,-90.09,0.0,-90.9909,-81.9
162,-91.99908,-91.999908,-91.999999999908,-91.99999908,-92.0,-91.99999908,-91.99999908
182,-111.9999888,-111.999999888,-111.99888,-111.9999888,-110.88,-111.888,-111.999888
51,0.0,0.0,0.0,17.1,0.0,0.0,0.0
83,-12.9999999987,-12.9999987,-12.99999987,-12.999987,-13.0,-12.999999999999998,-13.0
95,0.0,-22.5,-22.5,0.0,-24.975,-24.9975,0.0
112,-41.999958,-41.58,-41.999999958000004,-37.800000000000004,-41.99999999999958,-41.999958,-41.9999999999958
130,-59.999994,-59.999999999994,-59.999994,-59.99999999994,-59.99999999994,-59.94,-59.999999994
120,-49.5,-49.99999995,-49.95,-45.0,-49.995,-49.5,-49.5
133,-62.99999999999937,-62.999999937,-62.99937,-62.937,-62.937,-62.37,-62.937
141,-70.29,-70.29,-63.9,-70.929,-70.9929,-70.29,-70.29
140,-69.9999999993,-69.99999999993,-69.9993,-69.3,0.0,-69.93,-69.99999993
91,-18.900000000000002,-20.79,-20.979,0.0,-20.99979,-20.99999999979,-21.0
100,-29.97,-29.97,-27.0,-29.997,-27.0,-29.99997,-27.0
134,-63.99999936,-64.0,-63.9999999936,-63.999999936,-64.0,-63.9999999936,-63.999999999999936
125,-49.5,-54.99999945,-54.9945,-54.99999999999945,-54.9999945,-54.945,0.0
121,-50.99999999999999,-50.99949,-50.99949,-50.49,-50.949,-50.99999999999999,-50.99949
136,-65.934,-65.999934,-65.9999934,-66.0,-65.34,-66.0,-65.934
203,0.0,-119.7,0.0,-132.867,-132.867,0.0,0.0
206,0.0,-135.864,-122.4,-135.864,0.0,0.0,-135.864
195,-124.999875,-124.875,-124.99999875,-124.9875,-124.9999875,-124.9875,-124.875
202,-131.9999868,-131.868,-118.8,-131.9868,-131.868,-131.868,-131.9868
189,0.0,-107.10000000000001,-118.881,-118.9999881,-118.9881,-107.10000000000001,0.0
102,-31.999999968,-31.999999968,-31.99968,-32.0,-31.99999968,-31.68,-31.99999999968
128,-57.9942,-57.99999942,-57.99942,-58.0,-58.0,0.0,-57.942
105,0.0,-31.5,-34.65,-34.9965,-34.65,-34.99999965,-34.65
165,-94.9999999999999,-94.99999999905,-95.0,-85.5,-94.905,-94.99905,-94.99999905
194,-122.76,-111.60000000000001,-123.9876,-123.9876,-122.76,0.0,-123.876
164,-93.999999906,-93.906,-93.06,-93.99906,-93.999906,-93.06,-93.99906
199,-116.10000000000001,-128.9871,-128.99987099999998,-128.99987099999998,-127.71000000000001,-128.9871,0.0
190,-119.99988,-108.0,-119.99999988,-108.0,-119.99999999988,-119.988,-119.988
197,-126.99873,-126.99873,-114.3,-126.99999873,-126.873,-126.9999999873,-126.99999873
207,-123.3,-136.9863,-135.63,-136.863,-123.3,-135.63,-136.863
118,-47.952,-47.99952,-47.99999999999995,-47.52,-47.999952,-47.952,-48.0
184,-113.99999886,-113.99886000000001,-112.86,-113.999999886,-113.999886,-113.9886,-102.60000000000001
220,-149.85,0.0,-149.985,-148.5,-148.5,-135.0,-135.0
279,0.0,0.0,0.0,-188.1,0.0,0.0,0.0
282,0.0,0.0,-190.8,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,-189.0,0.0,0.0,0.0
81,-10.89,-10.989,-10.9989,-10.9989,-10.989,0.0,-10.9999989
122,-51.9999948,-51.999999999479996,-51.99999999999999,-51.999999999479996,-52.0,-51.9948,-51.99948
155,-85.0,-84.999915,-84.999999915,-84.99915,-84.99915,-84.999915,-84.999915
146,-75.924,-75.924,-68.4,-75.924,0.0,-75.924,0.0
215,-144.855,-130.5,-144.9855,-144.9855,-144.999999855,-144.9855,-143.55
75,-4.5,-4.5,0.0,0.0,0.0,0.0,0.0
151,-72.9,0.0,0.0,-80.19,-80.99919,-80.919,-80.9999919
66,0.0,3.96,3.96,3.6,3.6,3.6,3.6
115,-44.55,-44.999955,-44.955,-44.955,0.0,-44.9999955,-44.955
63,0.0,0.0,0.0,6.93,0.0,0.0,6.93
45,0.0,0.0,0.0,0.0,0.0,0.0,14.99985
214,0.0,-143.856,-142.56,0.0,-129.6,-129.6,-143.99856
227,0.0,-156.843,-141.3,-141.3,-155.43,-155.43,0.0
232,0.0,0.0,-145.8,-160.38,-161.9838,-161.838,-145.8
153,-82.99916999999999,-74.7,-82.917,-82.17,-74.7,-82.17,-82.9917
71,-0.9,0.0,-0.999,-0.9,0.0,0.0,-0.9
150,-79.99999999999999,-79.9999992,-79.992,-79.992,-79.992,-79.9992,-79.2
183,-101.7,-111.87,-101.7,-111.87,-101.7,-112.887,-101.7
131,-60.9999999939,-54.9,-60.999939,-60.9999939,-60.939,-61.0,-60.999939
163,-92.99999907,-92.07,-92.9907,-92.907,-92.9907,-83.7,-83.7
171,-100.899,-100.899,-90.9,-100.9999899,-100.99899,-100.899,-90.9
209,-125.10000000000001,-138.861,-125.10000000000001,-138.9861,0.0,0.0,-137.61
193,-110.7,-121.77,-121.77,0.0,-110.7,-122.9877,0.0
225,-139.5,-139.5,-154.9999845,-154.9845,-154.9845,0.0,-153.45
240,-169.83,-169.83,-168.3,-168.3,0.0,0.0,0.0
201,0.0,-117.9,-129.69,-129.69,0.0,-129.69,-117.9
245,-157.5,-173.25,-157.5,0.0,0.0,-174.9825,0.0
257,0.0,0.0,0.0,-168.3,-168.3,0.0,0.0
85,-14.85,-14.985,0.0,-14.985,0.0,-14.85,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,16.999983
168,0.0,0.0,-97.99902,-88.2,-97.902,-97.9999902,-88.2
186,-115.9884,-115.884,0.0,-114.84,-114.84,0.0,-115.9884
35,0.0,0.0,0.0,0.0,0.0,0.0,4.9995
57,0.0,11.700000000000001,0.0,0.0,0.0,0.0,0.0
44,0.0,12.6,0.0,0.0,0.0,0.0,12.6
181,-110.889,-99.9,0.0,-110.889,-99.9,-99.9,-109.89
198,0.0,0.0,0.0,-115.2,-127.872,-126.72,0.0
211,0.0,0.0,-126.9,-139.59,0.0,-126.9,-139.59
244,-156.6,0.0,-156.6,0.0,0.0,0.0,-172.26
262,0.0,0.0,-172.8,-172.8,0.0,-172.8,0.0
62,0.0,0.0,0.0,0.0,0.0,7.92,7.92
229,-143.1,-157.41,0.0,-158.9841,0.0,-143.1,0.0
275,0.0,-184.5,0.0,0.0,0.0,0.0,0.0
219,0.0,-147.51,0.0,-134.1,0.0,0.0,-134.1
230,0.0,-158.4,0.0,-158.4,0.0,-158.4,-144.0
24,-5.4,-5.4,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,-14.4,0.0
208,0.0,-137.9862,0.0,0.0,-124.2,0.0,0.0
247,-159.3,0.0,0.0,0.0,-159.3,0.0,-159.3
40,0.0,0.0,0.0,0.0,0.0,9.0,9.999
216,0.0,0.0,0.0,-131.4,0.0,0.0,0.0
