,-15,-10,-5,0,5,10,15
86,-15.999995,-16.0,-16.05,-17.0,-31.0,-36.0,-18.5
91,-20.95,-21.0,-21.5,-31.0,-36.0,-41.0,-46.0
100,-29.95,-30.0,-30.5,-40.0,-45.0,-50.0,-55.0
105,-34.95,-35.0,-40.0,-45.0,-50.0,-55.0,-60.0
92,-21.95,-22.0,-22.05,-32.0,-37.0,-42.0,-47.0
79,-8.9999985,1.0,-14.0,-19.0,-24.0,-29.0,-9.25
23,-32.0,-27.0,-22.0,-17.0,-12.0,-6.0,-6.999999999985
47,16.85,16.0,16.99999995,17.0,17.001,16.996,16.1
96,-21.0,-26.0,-31.0,-36.0,-41.0,-46.0,-51.0
95,-24.9999995,-25.0,-25.05,-35.0,-40.0,-25.2,-50.0
102,-31.5,-32.0,-37.0,-42.0,-47.0,-52.0,-34.5
119,-48.5,-49.0,-54.0,-59.0,-64.0,-69.0,-74.0
106,-35.5,-36.0,-41.0,-37.0,-51.0,-56.0,-61.0
98,-27.999999999999996,-28.0,-33.0,-38.0,-43.0,-30.0,-53.0
108,-37.99999995,-38.0,-43.0,-48.0,-53.0,-58.0,-63.0
94,-23.95,-24.0,-29.0,-34.0,-39.0,-44.0,-49.0
103,-32.95,-33.0,-38.0,-43.0,-48.0,-53.0,-58.0
26,-6.5,-24.0,-19.0,-14.0,-3.5,-3.99,-2.5
107,-36.5,-37.0,-42.0,-47.0,-52.0,-57.0,-62.0
34,-21.0,-16.0,-11.0,4.0,4.0005,4.1,5.5
21,-34.0,-29.0,-24.0,-10.0,-14.0,1.0,-8.9985
115,-44.5,-45.0,-50.0,-55.0,-60.0,-65.0,-70.0
89,-18.995,-19.0,-24.0,-29.0,-34.0,-39.0,-44.0
113,-42.5,-43.0,-48.0,-53.0,-58.0,-63.0,-68.0
30,-25.0,-20.0,-15.0,0.0,5.0,0.09999999999999998,0.014999999999999986
99,-28.95,-29.0,-34.0,-39.0,-44.0,-49.0,-54.0
87,-16.995,-17.0,-22.0,-27.0,-32.0,-37.0,-42.0
25,-30.0,-25.0,-20.0,-15.0,0.0,-4.0,10.0
22,-33.0,-28.0,-23.0,-18.0,-8.05,-7.0,7.0
16,-39.0,-34.0,-29.0,-24.0,-19.0,-14.0,-12.5
110,-39.5,-40.0,-45.0,-50.0,-55.0,-60.0,-65.0
97,-26.95,-27.0,-32.0,-37.0,-42.0,-47.0,-52.0
32,-23.0,-18.0,-13.0,2.0,2.5,3.0,17.0
27,-28.0,-23.0,-18.0,-13.0,2.0,-2.0,12.0
111,-36.0,-41.0,-46.0,-51.0,-42.5,-61.0,-66.0
121,-50.5,-51.0,-56.0,-61.0,-66.0,-71.0,-76.0
