,-15,-10,-5,0,5,10,15
43,13.0,12.99999999999999,13.0,13.0,13.0,13.0,13.0
30,-25.0,-20.0,-15.0,0.0,0.0049999999999999975,9.999999999999986e-06,0.1499999999999999
45,14.99999999999985,14.999999999,14.99999999999995,15.0,15.0,15.0,14.999999999999499
77,-7.0,-7.0,-7.000005,-7.01,-7.15,-27.0,-32.0
93,-23.0,-23.0,-23.00000000005,-23.00001,-23.0015,-25.0,-23.0000025
71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.002,-1.00025
39,6.5,-11.0,8.99999995,9.0,9.005,9.0,9.000000000007
26,-6.5,-24.0,-19.0,-5.0,-3.95,-3.9999999,-3.985
90,-19.999999999999996,-20.0,-20.0000005,-21.0,-35.0,-22.0,-45.0
25,-30.0,-7.0,-20.0,-15.0,-4.5,-4.999,10.0
57,12.99999999999999,13.0,13.0,13.0,13.0,12.99999,12.999999975
33,2.999975,2.99998,2.985,3.0,3.0,3.0000000001,3.0
87,-17.0,-17.0,-17.05,-27.0,-17.15,-37.0,-19.5
104,-33.5,-34.0,-39.0,-44.0,-49.0,-54.0,-59.0
91,-20.99999995,-21.0,-21.00005,-22.0,-36.0,-41.0,-23.5
108,-37.999999995,-38.0,-38.05,-48.0,-38.015,-58.0,-40.5
103,-32.99999999999999,-33.0,-33.5,-43.0,-34.5,-53.0,-58.0
49,18.999999999999986,18.99999999999,18.9999995,19.0,19.0,19.0,18.999999987
76,-6.0,-6.0,-6.0,-6.0000000001,-6.0000000015,-6.02,-6.025
47,17.0,16.999999,16.999999999499998,17.0,17.0000001,16.99999996,16.999999999991
42,11.99999975,11.999999999,11.999999995,12.0,12.0000005,12.0,12.000000001
86,-15.999999999949999,-16.0,-16.05,-16.01,-31.0,-36.0,-18.5
95,-24.99999999999995,-25.0,-25.0005,-26.0,-40.0,-45.0,-27.5
79,-9.0,-8.99,-9.0005,-10.0,-9.15,-29.0,-34.0
84,-13.999999985,-14.0,-14.005,-24.0,-29.0,-16.0,-39.0
94,-23.95,-24.0,-24.5,-34.0,-39.0,-44.0,-49.0
37,6.999975,6.98,6.999995,7.0,7.00005,7.0,7.000000011
113,-42.999995,-43.0,-43.05,-53.0,-58.0,-63.0,-68.0
27,-28.0,-5.0,-3.015,-3.1,-2.5,-2.9,-1.5
22,-33.0,-28.0,-8.015,-9.0,-13.0,-8.0,-7.99985
29,-26.0,-21.0,-16.0,-11.0,4.0,-0.99999,0.5
32,1.9975,-18.0,1.9999985,2.0,2.0005,2.00000001,2.000015
14,-41.0,-36.0,-31.0,-26.0,-16.5,-16.0,-11.0
20,-35.0,-30.0,-25.0,-20.0,-15.0,-9.99,-8.5
92,-21.999999995,-22.0,-22.5,-32.0,-37.0,-42.0,-47.0
34,3.975,-16.0,-11.0,4.0,4.0000005,5.0,4.0000015
100,-29.99999999995,-30.0,-30.5,-40.0,-45.0,-50.0,-55.0
105,-34.995,-35.0,-40.0,-45.0,-50.0,-55.0,-60.0
97,-26.999995,-27.0,-32.0,-37.0,-42.0,-47.0,-52.0
101,-30.5,-31.0,-36.0,-41.0,-46.0,-51.0,-56.0
118,-47.9999995,-48.0,-53.0,-58.0,-63.0,-68.0,-73.0
24,-31.0,-26.0,-21.0,-16.0,-11.0,-5.0,-5.85
18,-37.0,-32.0,-27.0,-13.0,-12.5,-12.0,-11.999985
89,-18.95,-19.0,-24.0,-29.0,-34.0,-39.0,-44.0
112,-41.5,-42.0,-47.0,-52.0,-57.0,-62.0,-67.0
99,-28.5,-29.0,-34.0,-39.0,-44.0,-49.0,-54.0
16,-39.0,-34.0,-29.0,-24.0,-14.5,-14.0,-12.5
96,-25.95,-26.0,-31.0,-27.0,-41.0,-46.0,-51.0
102,-27.0,-32.0,-37.0,-42.0,-47.0,-52.0,-57.0
128,-57.5,-58.0,-63.0,-68.0,-73.0,-78.0,-83.0
19,-36.0,-31.0,-26.0,-21.0,-16.0,-11.0,-9.5
110,-35.0,-40.0,-45.0,-50.0,-55.0,-60.0,-65.0
