,-15,-10,-5,0,5,10,15
103,-32.9995,-33.0,-38.0,-43.0,-48.0,-53.0,-58.0
33,0.5,1.0,2.985,3.0,3.0005,3.00000001,3.000000000015
90,-19.995,-20.0,-20.5,-30.0,-35.0,-40.0,-45.0
38,7.99975,7.9999998,7.99995,8.0,8.0,8.0000000000001,8.000000000090001
81,-10.999985,-11.0,-11.0005,-12.0,-26.0,-31.0,-36.0
47,16.999985,16.9999999,16.99999999995,17.0,17.001,16.996,8.0
86,-15.95,-16.0,-16.05,-26.0,-31.0,-18.0,-41.0
118,-47.5,-48.0,-53.0,-58.0,-63.0,-68.0,-73.0
108,-37.95,-38.0,-43.0,-48.0,-53.0,-58.0,-63.0
95,-24.5,-25.0,-30.0,-35.0,-40.0,-45.0,-50.0
72,-1.99985,-1.999999,-1.9999500000000001,-12.0,-17.0,-22.0,-27.0
22,-10.5,-8.0,-9.5,-9.0,-8.5,-7.99,7.0
13,-42.0,-37.0,-32.0,-27.0,-22.0,-17.0,-17.0
24,-31.0,-26.0,-21.0,-16.0,-11.0,-5.9,-5.99985
34,-21.0,-16.0,-11.0,4.0,4.0005,14.0,4.000015
87,-16.995,-17.0,-17.5,-27.0,-32.0,-37.0,-42.0
84,-12.5,-14.0,-19.0,-24.0,-29.0,-16.0,-16.5
35,-20.0,3.0,4.5,5.0,5.005,5.01,5.0015
74,-3.9985,6.0,1.0,-14.0,-19.0,-6.0,-29.0
91,-20.5,-21.0,-26.0,-31.0,-36.0,-41.0,-46.0
26,-29.0,-24.0,-19.0,-14.0,-3.95,-3.0,-2.5
100,-25.0,-30.0,-35.0,-40.0,-45.0,-50.0,-55.0
92,-21.95,-22.0,-27.0,-32.0,-37.0,-42.0,-47.0
79,-8.85,1.0,-9.05,-19.0,-24.0,-29.0,-34.0
15,-40.0,-35.0,-30.0,-25.0,-15.5,-15.0,0.0
21,-34.0,-29.0,-24.0,-19.0,-14.0,1.0,-7.5
18,-37.0,-32.0,-27.0,-22.0,-17.0,-12.0,-11.85
32,-23.0,1.98,-13.0,2.0,2.5,3.0,2.0015
8,-47.0,-42.0,-37.0,-32.0,-27.0,-22.0,-21.5
23,-32.0,-27.0,-22.0,-17.0,-7.5,3.0,-5.5
27,-28.0,-3.002,-18.0,-13.0,-2.5,-2.9999999,-2.99985
25,-30.0,-25.0,-20.0,-15.0,0.0,-4.0,-3.5
96,-25.95,-26.0,-31.0,-36.0,-41.0,-46.0,-51.0
101,-30.5,-31.0,-36.0,-41.0,-46.0,-51.0,-56.0
