,-15,-10,-5,0,5,10,15
50,19.99998,19.999998,19.9999998,19.999999998,19.998,20.0,19.99998
61,8.999999999909999,8.9999999999991,8.999999991,8.9991,8.999999991,9.0,8.999999999991
72,-1.9999997999999999,-1.9998,-1.99998,-1.9998,-1.9999997999999999,-2.0,-1.9998
83,-12.9999987,-13.0,-13.0,-13.0,-12.99999999999987,-12.999999987,-13.0
79,-9.0,-8.1,-8.99991,-8.99991,-8.991,-9.0,-8.9999991
80,-9.999999999,-9.999999,-9.99999999999999,-9.999999999,-9.9999,-10.0,-9.999999
81,-10.999999999999998,-10.99999999999989,-11.0,-11.0,-10.99999999999989,-11.0,-11.0
91,-20.99999999999979,-21.0,-21.0,-20.999999999979,-21.0,-20.999999999979,-20.999999999979
96,-25.99999999999974,-26.0,-25.999999999999975,-26.0,-26.0,-26.0,-26.0
93,-22.9999977,-22.999999999999996,-22.77,-22.997700000000002,-23.0,-22.977,-22.977
105,-34.999999999965,-34.999999999999964,-34.9999999999965,-34.999999999965,-34.9999999965,-35.0,-34.9999999999965
130,-59.99999999994,-59.9994,-59.999999994,-59.99999999994,-59.99999999999994,-59.999994,-59.99994
135,-64.999999999935,-64.99999999999935,-64.99999999999935,-64.999935,-64.99934999999999,-64.999999935,-64.9999935
127,-56.943,-56.43,-56.99999943,-56.999999943,-56.943,-56.999430000000004,-56.99999943
139,-68.931,-68.9999999999931,-68.31,-68.31,-62.1,-68.931,-68.31
131,-60.9999999999939,-60.99939,-60.99999939,-60.939,-60.99939,-60.99999939,-60.9939
148,-78.0,-78.0,-78.0,-78.0,-78.0,-78.0,-78.0
153,-83.0,-83.0,-82.99999999999999,-83.0,-83.0,-83.0,-83.0
138,-68.0,-68.0,-68.0,-68.0,-67.99999999999932,-68.0,-67.99999999999321
158,-88.0,-87.9999999999912,-87.99999999999999,-87.9999999999912,-87.99999999999991,-87.99999999999999,-87.99999999999991
170,-90.0,-99.0,0.0,-99.999,-90.0,0.0,-90.0
90,-19.9999999998,-20.0,-20.0,-20.0,-20.0,-19.9999999998,-19.999999999999996
106,-36.0,-36.0,-36.0,-36.0,-35.99999999999964,-36.0,-36.0
98,-27.999999999972,-27.99972,-27.999972,-27.9999972,-27.99999999999997,-27.999999999972,-27.999999999999996
100,-30.0,-29.9999997,-29.9999999999997,-30.0,-29.99999999997,-30.0,-30.0
125,-55.0,-55.0,-55.0,-54.99999999945,-54.999999999945,-54.999999999945,-54.999999999945
132,-61.9999938,-61.9938,-61.999938,-61.99938,-61.9999999938,-61.38,-61.938
149,0.0,-71.10000000000001,0.0,-78.99921,0.0,-71.10000000000001,-78.21000000000001
141,-70.999999929,-70.999929,-70.29,-70.9929,-70.999929,-70.929,-70.9929
143,-72.999999999927,-73.0,-73.0,-72.999999999927,-73.0,-72.9999999999927,-73.0
163,-93.0,-93.0,-92.99999999999991,-93.0,-93.0,-93.0,-92.99999999999908
173,-102.99999999897,-103.0,-102.9999999999897,-103.0,-102.999999999897,-102.99999999999898,-102.9999999999897
168,-98.0,-98.0,-98.0,-97.9999999999999,-97.9999999999999,-98.0,-97.9999999999999
175,0.0,-104.895,-94.5,-104.99895,0.0,-103.95,0.0
73,-2.997,-2.99999997,-2.997,-2.7,-2.997,-2.9999999999999996,-2.97
69,0.99,0.999,0.9,0.9,0.9,0.999999999999999,0.99
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,-0.99999999,-0.9999999999,-0.999999999999999,-0.99999999,-0.999999999999,-1.0,-0.99999999
76,-5.99999994,-5.9999999999994,-5.94,-5.999999999999999,-5.999999999994,-5.999999999999999,-5.999999994
66,3.96,3.96,3.99999996,3.999999999996,3.996,4.0,3.999999996
58,0.0,10.8,11.99988,10.8,0.0,12.0,10.8
82,0.0,0.0,-11.88,-10.8,-10.8,-10.8,0.0
108,-37.999999999999964,-38.0,-37.999999962,-38.0,-37.9999999962,-37.999999962,-37.999999962
118,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0
128,-58.0,-58.0,-57.999942,-57.99999999999994,-58.0,-58.0,-58.0
140,-69.99999999993,-69.9999999993,-63.0,-69.99993,-69.9999999993,-69.999993,-69.993
77,-6.93,0.0,-6.3,-6.93,0.0,-6.99999999993,-6.3
78,-7.99999992,-7.992,-7.99999999992,-7.99999992,-7.992,-8.0,-7.9999991999999995
84,-13.9999986,-13.999999859999999,0.0,-13.86,-13.986,-13.99986,-13.9999999986
75,-4.995,-4.99995,-4.999999995,-4.995,-4.9999999999949996,-4.99995,-4.995
101,-31.0,-30.99999999999969,-31.0,-31.0,-31.0,-30.99999999999969,-31.0
113,-43.0,-42.9999999957,-42.9999999999957,-42.999999957,-42.99999999957,-43.0,-42.999999999999574
110,-40.0,-39.99999999999996,-39.999999999996,-40.0,-39.999999996,-39.999999996,-40.0
102,-31.68,-31.968,-31.99968,-31.968,-31.968,-31.968,-31.9968
114,-43.99956,-43.999999955999996,-39.6,-43.56,-43.56,-43.9956,-39.6
133,-63.0,-63.0,-63.0,-63.0,-63.0,-62.9999999999937,-62.99999999999999
123,-53.0,-52.99999999999999,-53.0,-53.0,-53.0,-53.0,-52.99999999999994
145,-74.99999925,-74.9999999925,-74.99925,-74.99999999999925,-74.9925,-74.9925,-74.925
60,0.0,9.0,10.0,9.0,9.0,9.99999,9.9
51,0.0,18.99981,18.81,0.0,18.81,19.0,17.1
46,0.0,0.0,14.4,14.4,14.4,15.9999999984,0.0
56,0.0,14.0,14.0,13.86,12.6,14.0,13.86
95,-25.0,-24.99999975,-24.99999975,-24.999999975,-24.99999999999975,-24.9999999975,-24.99999975
119,-48.9999951,-48.9999951,-48.99999951,-48.9951,-48.951,-44.1,-48.99951
126,-55.99944,-55.999944,-56.0,-55.9999944,-55.99999999999994,-55.999999944,-55.9999999944
88,-17.9999999982,-18.0,-17.999999999982,-17.9999982,-17.99999982,-17.9999999999982,-17.999999982
85,-14.99999999985,-14.99999985,-15.0,-14.999985,-14.99999999999985,-14.999999985,-15.0
142,-64.8,-71.28,-71.28,-71.9928,-71.28,-64.8,-71.9928
151,-72.9,-80.19,-80.9999919,-80.19,-80.99919,0.0,-80.99999999919
183,-112.9999999999887,-112.99999999999886,-112.99999999999886,-112.99999999887,-112.999999999887,-112.9999999999887,-112.99999999999886
120,-49.999999999995,-49.99999999999999,-49.99999999999995,-49.99999999999995,-49.99999999995,-50.0,-49.9999999995
112,-41.9958,-41.9958,-41.58,-41.999999958000004,-41.9999958,-41.999958,-41.958
99,-29.0,-28.971,-28.71,-28.971,-28.99971,-29.0,-26.1
103,-32.999999999967,-33.0,-32.99999999999967,-33.0,-33.0,-32.9999999999967,-32.999999999999964
74,-4.0,-3.99996,0.0,-3.96,-3.99996,-4.0,-3.996
117,-46.99953,-46.9999953,-46.53,-46.99953,-46.9953,-46.953,-46.53
129,-58.41,-58.99999941,-58.41,-58.941,-53.1,-58.999999941,-58.99941
116,-45.999999954,-45.999999999954,-45.9999999954,-45.999954,-46.0,-45.999999999954,-45.9999954
180,-99.0,0.0,0.0,-99.0,0.0,-99.0,0.0
86,-16.0,-15.99999999999984,-16.0,-16.0,-16.0,-16.0,-16.0
157,-86.13,-78.3,-86.9913,-86.13,-86.13,0.0,-78.3
193,-122.999999877,-122.999999877,-122.999999877,-122.99999877,-122.99999877,-122.999999999877,-122.9999877
