,-15,-10,-5,0,5,10,15
50,19.98,19.99998,19.9998,19.99999998,19.8,20.0,19.9998
61,8.1,9.0,8.999999991,8.9999991,8.991,9.0,8.999999999991
72,-1.999998,-2.0,-1.998,-1.998,-1.9999999998,-2.0,-1.9999997999999999
83,-13.0,-12.999999999869999,-13.0,-13.0,-12.999999999869999,-12.9999999999987,-12.999999999999988
99,-28.971,-26.1,0.0,-28.971,-28.71,-28.971,-26.1
110,-39.9999999996,-39.9996,-39.9996,-39.999999996,-39.999999999996,-39.999999999959996,-39.999999996
96,-26.0,-25.99999974,-25.999999974,-25.999974,-25.99999999999974,-26.0,-25.99974
91,-21.0,-21.0,-20.9999999999979,-20.999999979000002,-20.999999979000002,-20.99999999999998,-21.0
106,-35.99999999999964,-35.999999999639996,-35.999999999964,-36.0,-35.999999999999964,-36.0,-35.999999964
98,-27.972,-27.99972,-27.999999719999998,-27.9972,-27.972,-27.99972,-27.999999999972
105,-34.965,-34.9999999965,-34.99999999965,-34.99999999965,-34.9999999965,-34.65,-34.9999965
115,-44.999999955,-45.0,-44.999999955,-44.999999955,-44.99999999955,-44.999999999955,-44.99999955
107,-36.63,-36.63,-36.963,-36.63,0.0,0.0,-36.63
124,-53.99946,-53.9946,0.0,-53.46,-48.6,-53.99999946,0.0
111,-40.99959,-40.99999999959,-40.9999959,-40.9999999999959,-40.99999959,-40.9999959,-41.0
123,-52.9999999947,-52.999999947,-52.999999947,-52.99999999999947,-52.9999947,-52.999999947,-52.99947
138,-67.99999999319999,-67.999999932,-67.99999999932,-68.0,-67.999999932,-67.99999999319999,-67.99999999999993
128,-57.9999942,-58.0,-58.0,-57.9999999942,-57.9999942,-57.9999942,-57.999999942
148,-77.99999999999922,-77.99999999999991,-77.999999922,-77.9999999922,-77.99999999999922,-78.0,-77.99999999999922
143,-72.9999927,-72.9999999927,-72.999999999927,-72.999927,-72.999999999927,-72.999999927,-72.9999927
160,-89.1,-89.1,-89.9991,-89.99999991,0.0,-89.91,0.0
84,-13.986,-13.9999999986,-13.999999986,-13.99986,-13.999999986,-14.0,-13.999986
90,-19.999999998,-19.999998,-19.99999998,-19.999999998,-19.999998,-19.9999998,-20.0
101,-30.999999969,-30.9969,-30.999999969,-30.999999969,-30.99999969,-30.99999969,-30.9999999969
103,-32.99999967,-32.9967,-32.999967,-32.999967,-32.9967,-33.0,-32.999967
100,-29.99999997,-29.999999997,-29.9997,-29.99997,-29.99999997,-29.999999997,-29.99997
135,-64.99999999999935,-64.999935,-64.99999935,-64.9935,-64.9999999999935,-64.9999999935,-64.9999999935
142,-64.8,-64.8,-71.28,-71.9999999928,-71.99928,-71.928,-71.9928
129,0.0,-58.941,-58.41,-58.941,0.0,-58.41,-58.41
121,-50.99949,-50.999999949,-50.99999949,-50.49,-50.9949,-50.99949,-50.99999949
133,-62.999999937,-62.99999999937,-62.999999937,-63.0,-62.999999937,-63.0,-62.99999999937
