,-25,-5,0,5,10,15
146,-86.0,-85.99914,-85.9999914,-85.914,-85.99999914,-85.99999914
156,-95.99904,-95.99999904,-95.9999999904,-95.04,-95.9904,-95.04
158,-98.0,-98.0,-98.0,-98.0,-98.0,-98.0
160,-100.0,-99.99999999,-100.0,0.0,-100.0,-99.99
180,-118.8,-119.99988,-118.8,-119.99999999988,0.0,-119.99988
195,-133.65,-134.9865,0.0,-134.865,-134.865,-133.65
172,-100.8,-111.999888,-100.8,-111.99999999999888,0.0,-111.888
179,-107.10000000000001,-118.99999999999989,-107.10000000000001,0.0,-118.9999999999881,-118.999881
191,-130.9869,0.0,0.0,-130.9999999869,-129.69,-117.9
208,-148.0,-147.999999999852,-148.0,-148.0,-148.0,-147.99999999999852
218,-157.9999999842,-158.0,-158.0,-157.999999999842,-157.9999999842,-157.9999999842
228,-167.9999832,-167.9999999999832,-167.999999999832,-168.0,-167.9999999832,-167.9999999832
248,-187.9999999812,-187.999999812,-187.999812,-187.812,-187.99812,-187.99999812
258,-197.99802,-197.9802,-197.9802,-196.02,-178.20000000000002,-197.802
265,0.0,0.0,0.0,0.0,0.0,0.0
110,-50.0,-50.0,-50.0,-50.0,-49.99999999999999,-50.0
131,-71.0,-71.0,-71.0,-71.0,-71.0,-70.999999929
136,-76.0,-75.9999924,-76.0,-75.9999999999924,-75.999999999924,-76.0
113,-53.0,-53.0,-53.0,-53.0,-53.0,-53.0
120,-60.0,-59.999999999994,-60.0,-59.99999999999999,-60.0,-59.9999994
127,-66.33,-66.999933,-66.99933,-66.33,-66.999999999933,-66.99999999933
129,-68.931,-68.9999931,-68.9999931,-68.999931,-68.931,-68.9999999999931
143,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0
163,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0
178,-118.0,-118.0,-118.0,-118.0,-118.0,-118.0
175,-114.885,-113.85,-114.885,-114.885,-114.99999885,-114.9885
115,-54.99999999999999,-55.0,-55.0,-55.0,-55.0,-55.0
101,-41.0,-41.0,-41.0,-41.0,-41.0,-41.0
205,0.0,-130.5,-144.855,0.0,0.0,-130.5
207,-132.3,0.0,-145.53,-146.853,0.0,0.0
184,-111.60000000000001,-123.99999999876,-123.999876,-111.60000000000001,-122.76,-123.99876
181,-121.0,-119.79,-120.9879,-120.9879,-108.9,-120.99999879
198,-138.0,-138.0,-138.0,-138.0,-138.0,-138.0
223,-162.99999837000001,-162.99999837000001,-163.0,-162.9999837,-162.9999999999837,-163.0
243,-182.999999999817,-183.0,-182.9999817,-182.999999999817,-182.999999817,-182.9999817
260,0.0,0.0,0.0,0.0,0.0,0.0
145,-76.5,-85.0,-84.99999999999991,-85.0,-84.9915,-85.0
152,-92.0,-82.8,-91.999999908,-82.8,-91.999908,-82.8
141,-80.999999999919,-81.0,-80.99999999999991,-81.0,-80.999999999919,-81.0
128,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0
150,-89.99999999999991,-90.0,-90.0,-89.99999999999999,-89.91,-89.999999999991
140,-80.0,-79.99999992,-79.99999999991999,-79.99999999991999,-79.99999992,-80.0
155,-94.999999905,-95.0,-95.0,-94.99999999999905,-95.0,-94.9905
154,-84.60000000000001,-93.906,-93.906,-93.9999906,-93.9906,-93.999999999906
171,-110.9999999889,-99.9,-110.9999889,0.0,-110.889,-110.9889
168,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0
173,-113.0,-113.0,-112.99999999999989,-113.0,-113.0,-113.0
188,-128.0,-128.0,-128.0,-128.0,-128.0,-128.0
203,-143.0,-143.0,-143.0,-143.0,-143.0,-143.0
210,0.0,0.0,-135.0,-135.0,0.0,0.0
94,-33.999999966,-34.0,-34.0,-33.999999999966,-34.0,-33.999999999996604
107,-46.9953,-46.99999953,-46.99999999999995,-42.300000000000004,-46.9953,-46.99999953
119,0.0,-58.41,-59.0,-58.99999999999941,-58.941,-58.99999999999999
161,-100.9999999899,-90.9,-100.99999999999999,-99.99,-99.99,-100.9899
215,0.0,0.0,0.0,-139.5,0.0,-139.5
232,0.0,0.0,0.0,0.0,-154.8,0.0
244,-165.6,-165.6,0.0,0.0,0.0,0.0
241,0.0,0.0,-162.9,0.0,0.0,0.0
263,-202.797,-200.97,-202.9797,-202.797,-202.99797,-202.797
253,-192.999999999807,-192.807,-191.07,-192.9807,-191.07,-192.999807
273,0.0,-210.87,0.0,-210.87,-210.87,-191.70000000000002
288,0.0,0.0,-227.772,0.0,-205.20000000000002,-205.20000000000002
290,0.0,0.0,0.0,0.0,0.0,0.0
130,-70.0,-69.999999999993,-69.99993,-69.999999993,-70.0,-70.0
139,-78.9921,-78.999999921,-78.9999999999921,-78.99999999921,-78.9999999921,-78.921
151,-90.99999999909,-90.9909,-91.0,-90.999909,-90.909,-90.9999909
183,-123.0,-123.0,-123.0,-123.0,-123.0,-123.0
193,-133.0,-133.0,-133.0,-133.0,-133.0,-133.0
213,-152.99999999999986,-153.0,-153.0,-152.99999999999986,-152.99999999999847,-153.0
135,-75.0,-75.0,-75.0,-74.99999999999993,-75.0,-75.0
170,-109.99999999999989,-108.9,-109.999999989,-110.0,-109.9989,-109.9999989
67,19.99998,19.9999999998,19.9999999998,19.99998,19.98,20.0
73,-12.99999999999987,-13.0,-13.0,-13.0,-13.0,-13.0
60,19.998,20.0,19.9999998,19.999999999999996,19.999999998,20.0
85,-24.99999999975,-25.0,-25.0,-25.0,-25.0,-25.0
102,-42.0,-41.9958,-37.800000000000004,-42.0,-41.99958,-41.99999999999958
114,-53.46,-48.6,-54.0,-53.946,-53.99946,-53.99999999999999
159,0.0,-98.01,-89.10000000000001,-98.901,0.0,-98.99999999990101
176,-115.9999999999884,0.0,-115.9884,-115.9999884,-115.999884,-115.999884
235,0.0,0.0,0.0,0.0,0.0,0.0
56,19.999999998,20.0,20.0,19.999999999998,19.9999999998,20.0
58,19.999999999979998,20.0,20.0,20.0,19.9999998,20.0
95,-35.0,-35.0,-35.0,-34.9999999999965,-35.0,-35.0
112,-51.999999948,-51.948,-51.99999999999999,-51.99999999999999,-51.9999999948,-51.480000000000004
144,-83.99916,-83.99999916,-75.60000000000001,-83.99999999999999,-83.99999991600001,-83.9999999999916
46,20.0,20.0,20.0,19.999999999999996,19.999999999979998,20.0
62,20.0,20.0,20.0,19.999999999998,20.0,20.0
78,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0
108,-48.0,-48.0,-48.0,-48.0,-48.0,-48.0
122,-61.999938,-61.999999938,-55.800000000000004,-61.938,-61.9999999938,-61.999999999938
93,-33.0,-33.0,-33.0,-33.0,-33.0,-33.0
142,-81.999999999918,-81.99999999918,-81.999999999918,-73.8,-81.18,-81.18
225,0.0,0.0,0.0,0.0,0.0,0.0
84,-23.9999999999976,-23.999976,-23.976,-23.9999999999976,-23.76,-24.0
222,-145.8,0.0,0.0,0.0,0.0,0.0
199,-125.10000000000001,-137.61,-125.10000000000001,-137.61,-125.10000000000001,-138.9861
211,-150.849,-135.9,0.0,0.0,-150.9849,-135.9
233,-172.999827,-172.9999999827,-172.99827,-172.99999999999827,-172.99999999999983,-172.9999827
270,0.0,0.0,0.0,0.0,0.0,0.0
26,-14.0,-14.0,-14.0,-13.9999999999986,-13.99999999999986,-14.0
42,19.999999999979998,20.0,19.999999999979998,20.0,20.0,20.0
48,19.999998,20.0,19.998,19.9999998,19.98,20.0
54,19.98,20.0,19.999998,19.99998,19.9998,20.0
63,19.9998,20.0,20.0,19.99999999999998,19.99998,20.0
182,-109.8,-109.8,-121.99878,-109.8,-109.8,-121.878
194,-133.86599999999999,-132.66,-132.66,-132.66,0.0,-133.999866
280,0.0,0.0,0.0,0.0,0.0,0.0
103,-43.0,-43.0,-43.0,-43.0,-43.0,-43.0
79,-18.999999999981,-18.9999981,-18.999999999999982,-18.981,-19.0,-19.0
64,19.998,20.0,19.8,19.999998,19.999998,20.0
55,19.9999998,20.0,19.8,19.9999999999998,19.8,20.0
59,19.999999999998,20.0,19.999998,20.0,19.98,20.0
185,-123.75,-124.99999875,0.0,-124.999875,-124.99875,-124.9999875
230,0.0,-168.3,0.0,0.0,0.0,0.0
227,0.0,0.0,-150.3,0.0,0.0,-150.3
221,-159.39,0.0,-160.9839,-144.9,0.0,0.0
124,-63.9936,-63.36,-63.99999936,-63.999999999999936,0.0,-63.999993599999996
192,-118.8,-130.68,-131.999868,0.0,-131.868,0.0
162,-101.99999898,0.0,-101.898,-101.99999898,0.0,-101.9999999999898
217,0.0,-141.3,0.0,-141.3,0.0,0.0
214,0.0,-138.6,-138.6,-138.6,0.0,-153.846
231,0.0,0.0,-153.9,-169.29,0.0,0.0
293,-230.67000000000002,-209.70000000000002,0.0,0.0,0.0,-230.67000000000002
310,0.0,0.0,0.0,0.0,0.0,0.0
164,0.0,-103.99896,-103.99896,-93.60000000000001,-93.60000000000001,-103.9999896
72,-11.999988,-11.99999999988,-11.99999999988,-11.99988,-11.88,-11.9999999988
167,-106.9999893,-96.3,-106.893,-105.93,-106.99893,-106.9999893
169,0.0,-108.999999891,-108.891,-108.98910000000001,-108.98910000000001,-108.99999891
166,-106.0,0.0,-105.99999894,-105.99894,-105.9894,-95.4
51,20.0,20.0,20.0,19.999999998,19.999999999999996,20.0
61,19.99999998,20.0,20.0,20.0,19.999999999979998,20.0
134,-73.26,-73.9999999926,-73.999999999926,-73.99925999999999,-73.9926,-73.9926
190,-117.0,-129.999987,-129.87,-128.7,-117.0,-128.7
147,-86.9999913,-86.999999999913,-86.99999999999913,-78.3,-86.999999999913,0.0
137,-76.9923,-76.9923,-76.99923,-76.999999923,0.0,-76.99999923
157,-96.99999903,-96.99999030000001,-96.03,-96.903,-96.999999903,-96.999999903
186,-125.999999874,-125.874,-113.4,-125.874,-113.4,-125.874
87,-26.99973,-26.999999973,-26.73,0.0,-26.99999973,-26.999973
149,-80.10000000000001,-88.999999999911,0.0,-88.911,-88.11,-88.999999999911
209,0.0,-134.1,0.0,-148.9851,-147.51,-134.1
216,-140.4,-155.844,-155.9844,0.0,-140.4,0.0
238,-177.999822,-177.99822,-177.9999822,-177.9999999822,-177.9999999822,-177.9999822
250,0.0,0.0,0.0,0.0,0.0,0.0
53,19.999998,20.0,19.99998,19.98,19.98,20.0
68,19.99999998,20.0,19.9999999999998,20.0,19.999999999998,20.0
69,19.999998,20.0,19.999998,20.0,20.0,20.0
189,-127.71000000000001,-116.10000000000001,-116.10000000000001,-116.10000000000001,-128.871,-127.71000000000001
45,19.9998,20.0,19.8,19.98,19.9998,19.999999999998
23,-16.99999983,-16.83,-15.3,-16.99983,-16.999999998299998,-16.9983
8,-31.9968,-31.999996799999998,-31.968,-31.68,-31.68,-31.99968
18,-21.999999999978,-21.9999978,-21.978,-21.78,-21.99978,-21.9999999978
33,19.999998,20.0,19.8,19.998,19.98,19.999999998
30,19.98,20.0,19.99998,19.999998,19.999998,19.99998
177,-116.883,-116.999999999883,-116.883,-116.9883,-116.9883,-116.9883
206,-144.54,-131.4,0.0,-144.54,0.0,0.0
202,0.0,0.0,-141.999999858,-140.58,0.0,0.0
283,-200.70000000000002,0.0,-220.77,0.0,0.0,-200.70000000000002
285,0.0,0.0,0.0,0.0,0.0,0.0
196,-135.999864,-122.4,-135.864,-134.64,0.0,-122.4
240,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,-144.0,0.0,0.0,0.0
117,-56.999999943,-56.99999999943,-56.43,-56.9943,-56.999999943,-56.43
187,-126.999873,-126.99999987300001,0.0,-126.873,-126.99873,0.0
92,-31.999999999999996,-31.968,-31.999996799999998,-28.8,-31.9968,-31.968
174,-113.99886000000001,-113.9886,-113.886,-113.999999886,-113.99886000000001,0.0
200,-126.0,-138.6,-126.0,0.0,0.0,-126.0
197,-135.63,-123.3,-135.63,-123.3,-136.863,-123.3
268,0.0,-205.92000000000002,0.0,-205.92000000000002,-187.20000000000002,-205.92000000000002
52,19.8,20.0,19.999998,18.0,19.8,20.0
212,0.0,-136.8,-136.8,0.0,0.0,0.0
40,19.9998,20.0,19.998,18.0,19.998,20.0
43,19.99998,20.0,19.9998,19.9999998,18.0,20.0
255,0.0,0.0,0.0,0.0,0.0,0.0
204,-143.9856,-143.99856,0.0,-129.6,0.0,-143.856
201,-140.99985900000001,-139.59,-140.99859,0.0,-140.859,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0
36,19.9998,20.0,19.999999998,19.999999998,19.8,19.9999999999998
38,19.9999999998,20.0,19.9999999999998,19.9998,19.999998,20.0
275,0.0,0.0,0.0,0.0,0.0,0.0
278,-196.20000000000002,-196.20000000000002,-196.20000000000002,-196.20000000000002,-215.82,-196.20000000000002
47,19.8,19.99999999999998,19.99998,18.0,19.98,19.999999999979998
303,-218.70000000000002,0.0,0.0,0.0,-218.70000000000002,0.0
13,-26.999973,-26.99999973,-24.3,-26.99973,-24.3,-26.9999973
34,18.0,19.999999999979998,19.9998,19.9998,18.0,19.999999999979998
6,-33.966,-33.9999966,-33.966,-33.99999966,-33.99966,-33.966
16,-23.9976,-23.99999976,-23.999999999976,-23.9976,-23.9976,-23.9976
-5,-44.955,0.0,-40.5,-44.955,0.0,-44.955
10,-29.997,-29.997,-29.997,-29.7,-29.997,-29.97
44,0.0,19.999999999998,19.8,0.0,0.0,19.99999999999998
32,18.0,19.99999998,18.0,19.98,19.9998,19.99998
29,-9.9,-10.999989,-10.89,-10.89,-10.99989,-10.999989
229,0.0,-152.1,0.0,0.0,0.0,0.0
226,0.0,-149.4,-149.4,0.0,0.0,0.0
57,19.8,19.9999999998,19.98,18.0,0.0,19.999999999999996
49,19.98,20.0,0.0,19.8,19.9998,19.99999998
39,0.0,20.0,19.99998,19.8,19.998,20.0
35,19.99999998,20.0,19.99998,19.98,19.8,20.0
11,-28.71,-28.99999971,-28.999971,-28.71,-28.971,-28.9999971
-9,0.0,0.0,0.0,-48.99951,-48.951,-44.1
1,-38.61,-38.9961,-38.61,-38.961,-38.9961,-38.9999961
-19,-58.41,-53.1,-58.941,-58.41,0.0,0.0
-12,0.0,-46.800000000000004,0.0,-51.480000000000004,-51.480000000000004,0.0
0,-39.96,-39.9999996,-39.96,0.0,-36.0,-36.0
5,-34.65,0.0,-34.99965,-34.65,-34.999965,-34.965
15,-22.5,-24.99975,0.0,-24.9999975,-24.9975,-22.5
22,-17.99999982,-17.999999999819998,-17.9999982,-17.999999999982,-17.9999982,-18.0
31,19.8,20.0,19.99998,19.999999999998,19.9998,19.999999999999996
28,-11.999999988,-12.0,-11.99999988,-11.99988,-11.9988,-11.9988
25,-14.999985,-14.9999999985,-14.9985,-14.9985,-13.5,-14.85
37,18.0,19.999998,18.0,19.998,0.0,19.999998
14,-25.740000000000002,-23.400000000000002,-25.974,-25.974,-25.740000000000002,-25.999999974
3,-33.300000000000004,-36.9963,-36.9963,-36.999963,-33.300000000000004,-36.963
41,19.998,20.0,18.0,19.999999999998,19.98,19.99999998
21,-18.999999981,-18.9999999981,-18.999981,-18.9999981,-18.999999981,-18.999981
20,-19.9998,-19.999999998,0.0,-19.999999998,-19.98,-19.98
-2,-41.958,-37.800000000000004,-41.999958,-41.58,-37.800000000000004,-41.9958
-3,0.0,-38.7,0.0,0.0,0.0,0.0
-6,0.0,0.0,-45.954,-45.99954,-41.4,-41.4
-4,-43.56,-43.56,-43.99956,-43.99956,-43.99956,-43.56
24,0.0,-15.84,-15.84,-14.4,-15.9984,-15.9984
224,0.0,0.0,0.0,0.0,-147.6,0.0
236,0.0,0.0,0.0,0.0,0.0,-158.4
27,-12.870000000000001,-12.999987,-12.987,-11.700000000000001,-12.9987,-12.987
-1,-36.9,-36.9,-40.9959,-36.9,-40.9959,0.0
2,-34.2,0.0,-37.9962,-37.999999962,-37.9999999999962,0.0
19,-18.900000000000002,-20.979,-18.900000000000002,-20.79,-20.979,-20.79
9,-30.69,-30.99969,0.0,0.0,-30.999969,-27.900000000000002
-22,-55.800000000000004,-55.800000000000004,-61.38,0.0,-55.800000000000004,-61.38
-29,0.0,-62.1,0.0,0.0,-62.1,-62.1
-39,0.0,0.0,0.0,0.0,0.0,-71.10000000000001
-17,-51.300000000000004,0.0,-51.300000000000004,-51.300000000000004,-51.300000000000004,-51.300000000000004
-15,-49.5,-49.5,-54.45,0.0,-54.45,-54.45
12,-25.2,-25.2,-25.2,-25.2,0.0,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0
-14,-53.946,-48.6,-53.46,-53.946,-48.6,-53.946
-24,0.0,-57.6,-63.36,0.0,-63.36,-57.6
-11,0.0,-45.9,0.0,0.0,-45.9,0.0
-37,0.0,-69.3,0.0,0.0,0.0,0.0
-32,0.0,0.0,-64.8,0.0,0.0,0.0
-7,-46.53,-42.300000000000004,-46.953,0.0,-42.300000000000004,0.0
17,0.0,0.0,-22.997700000000002,-20.7,0.0,0.0
7,0.0,-29.7,0.0,-29.7,0.0,0.0
4,-35.64,0.0,-32.4,0.0,-35.9964,-35.999964
315,0.0,0.0,0.0,0.0,0.0,0.0
-20,0.0,0.0,0.0,-54.0,-59.4,0.0
-10,0.0,-45.0,-49.5,0.0,-45.0,-45.0
-25,0.0,0.0,-58.5,0.0,-58.5,-58.5
-26,0.0,0.0,0.0,0.0,-59.4,0.0
-34,0.0,-66.60000000000001,0.0,-66.60000000000001,-66.60000000000001,0.0
-30,0.0,0.0,0.0,-63.0,-63.0,0.0
-42,0.0,0.0,0.0,0.0,0.0,-73.8
-23,0.0,0.0,-56.7,0.0,0.0,0.0
-21,0.0,0.0,0.0,-54.9,0.0,0.0
295,0.0,0.0,0.0,0.0,0.0,0.0
-28,0.0,-61.2,0.0,0.0,0.0,0.0
-31,0.0,0.0,0.0,0.0,-63.9,-63.9
-45,0.0,0.0,0.0,-76.5,0.0,0.0
-8,-43.2,0.0,0.0,0.0,0.0,0.0
-40,0.0,0.0,0.0,0.0,0.0,0.0
