,-15,-10,-5,0,5,10,15
50,5.0,19.9,19.999999999499998,20.0,20.0,19.999,19.99985
51,19.00000000000013,18.999200000000002,18.99999999999997,19.0,19.0,19.0,18.9985
37,4.5,-13.0,2.0,21.58,12.0,17.0,18.0
38,8.0,-12.0,7.5,8.0,8.00005,18.0,17.0
39,6.5,-11.0,4.0,9.161999999999999,9.5,9.0,9.07
40,-15.0,9.0,5.0,10.01539,10.05,10.1,10.05
41,10.75,1.0,10.95,11.0001539,11.00000005,11.8,11.3
46,14.5,15.99,15.9995,16.000000000002615,16.03,15.98,15.93
56,14.0,14.0,14.0,14.0,13.9995,4.0,13.75
58,12.0000000000163,12.00006,12.0,12.0000162,7.0,12.000467,11.975
60,10.005,10.01,10.00005,10.0000001215,9.5,9.0,-15.0
70,0.00014999999999999974,9.999999999999994e-05,4.9999999999999945e-08,0.04049999999999998,-0.00014999999999999974,-2.0,-25.0
80,-9.98392,0.0,-10.5,-11.0,-25.0,-30.0,-35.0
67,3.0000014999999998,3.00001,8.0,3.0,-12.0,1.0,1.3099999999999987
84,-1.1600000000000006,-14.0,-19.0,-24.0,-29.0,-34.0,-16.5
71,-0.975658,-0.99,-0.9995,-11.0,-16.0,-21.0,-26.0
78,-7.999999998473,-7.9999999,-8.0000005,-8.001153,-9.5,-28.0,-10.5
88,-17.99999383,-18.0,-23.0,-28.0,-33.0,-38.0,-43.0
68,2.0000000000000004,2.0000000000000098,2.000000005,2.0,0.5,-18.0,-23.0
45,13.5,14.0,14.995,15.0,15.000005,15.0,14.999995
52,18.0,12.0,17.9,18.0,13.0,17.9,16.5
55,14.995,15.0,15.0005,15.0,14.999995,14.9,0.0
54,9.0,15.998,16.03,16.0,11.0,6.0,15.85
43,12.975,12.0,12.9999995,13.0,13.005,13.000399999999999,12.9
83,-12.9999999985,-13.0,-13.5,-14.0,-28.0,-33.0,-15.5
103,-32.5,-33.0,-38.0,-43.0,-48.0,-53.0,-58.0
93,-22.95,-23.0,-28.0,-33.0,-38.0,-43.0,-48.0
53,16.91,16.9999996,17.0,17.0,16.9995,16.9999999,16.985
64,6.013,6.00001,11.0,6.0,1.0,-14.0,-19.0
61,9.000000000007,9.000000000001,9.000000000000501,9.0,8.9995,8.8,-16.0
73,-2.999999999999985,-2.9999999999999,-2.999999999999995,-3.1,-4.5,-3.2,-5.5
63,7.0,7.0,7.0,7.0,6.995,6.9998000000000005,4.5
30,-25.0,-20.0,-15.0,0.0,5.0,0.009999999999999995,15.0
75,-4.85,-4.0,-4.5,-5.001,-20.0,-25.0,-30.0
77,-5.5,-6.0,-7.05,-7.01,-8.5,-27.0,-32.0
101,-26.0,-31.0,-36.0,-41.0,-46.0,-51.0,-56.0
25,-30.0,-25.0,-20.0,-6.0,0.0,-4.9999,10.0
26,-29.0,-24.0,-19.0,-14.0,1.0,6.0,-2.5
66,4.0,4.00000001,4.0005,4.0,2.5,-16.0,-21.0
76,-5.985,-5.0,-6.5,-6.1,-21.0,-26.0,-31.0
65,5.015,5.00001,5.00000005,5.0,4.99999995,-15.0,-20.0
57,12.999999,13.0000004,18.0,13.0,8.0,12.0,-12.0
44,-11.0,4.0,13.99995,14.0,14.05,14.002,11.0
48,17.999999850000002,17.99999,17.9999995,18.0,17.999,17.999999994,17.89
62,8.0009,9.0,8.005,8.0,3.0,-12.0,-17.0
49,17.5,18.99,18.995,19.0,18.97,11.0,6.0
85,-13.5,-15.0,-20.0,-25.0,-30.0,-35.0,-17.5
72,-1.99985,8.0,3.0,-3.0,-17.0,-22.0,-2.25
59,14.0,11.0000008,11.00000005,11.0,6.0,1.0,-14.0
69,2.5,11.0,1.005,1.0,-14.0,-19.0,-24.0
35,-20.0,-15.0,0.0,5.0,5.5,6.0,5.0
36,-19.0,-14.0,1.0,6.0,11.0,16.0,7.299999999999999
82,3.0,-12.0,-17.0,-22.0,-27.0,-32.0,-37.0
74,-3.985,-3.0,1.0,-14.0,-5.5,-24.0,-29.0
42,-13.0,2.0,7.0,12.0,17.0,12.6,13.0
47,2.0,16.0,16.95,17.0,18.0,13.0,16.1
24,-31.0,-26.0,-21.0,-16.0,-11.0,-6.0,-4.5
33,-22.0,1.0,-12.0,3.0,3.5,3.001,4.5
89,-18.5,-19.0,-24.0,-29.0,-34.0,-39.0,-44.0
81,-9.5,-11.0,-16.0,-21.0,-12.5,-31.0,-36.0
31,-24.0,-19.0,-14.0,1.0,6.0,2.0,16.0
95,-20.0,-25.0,-30.0,-35.0,-40.0,-45.0,-50.0
79,-8.85,1.0,-9.5,-19.0,-24.0,-29.0,-11.5
28,-27.0,-22.0,-17.0,-12.0,3.0,-1.0,13.0
96,-21.0,-26.0,-31.0,-36.0,-41.0,-46.0,-51.0
34,-21.0,-16.0,-11.0,4.0,9.0,5.0,19.0
102,-31.5,-32.0,-37.0,-42.0,-47.0,-52.0,-57.0
23,-32.0,-27.0,-22.0,-8.0,-12.0,3.0,8.0
90,-15.0,-20.0,-25.0,-30.0,-35.0,-40.0,-45.0
