,-15,-10,-5,0,5,10,15
50,19.999999999979998,20.0,19.999999999979998,20.0,19.9998,19.9999998,19.9999998
41,11.0,11.0,10.99999999999999,11.0,10.99999989,10.9999999989,10.9999999989
32,2.0,2.0,1.99999998,1.999999999998,1.9998,1.98,1.998
23,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
14,-15.9984,-15.9984,-15.999984,-14.4,-15.999999999984,-16.0,-16.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0
36,6.0,6.0,5.999999999994,6.0,5.9999994,5.9999999994,5.999999999994
56,13.99986,13.999999999986,13.9986,13.86,13.99986,0.0,13.9986
76,-5.4,0.0,0.0,0.0,-5.9994,0.0,-5.994
93,-22.77,-22.77,-22.977,-22.977,-22.997700000000002,-20.7,-22.977
80,0.0,-9.0,-9.0,0.0,0.0,0.0,-9.9
85,0.0,-13.5,0.0,-13.5,-14.85,-13.5,-14.85
95,0.0,0.0,-22.5,0.0,-24.75,0.0,0.0
102,0.0,0.0,-28.8,0.0,0.0,-28.8,-28.8
99,0.0,0.0,0.0,0.0,0.0,0.0,-26.1
116,-41.4,0.0,-41.4,0.0,0.0,-41.4,0.0
128,-57.42,-52.2,0.0,0.0,0.0,0.0,-57.42
153,0.0,-74.7,0.0,0.0,-82.17,0.0,-74.7
163,0.0,0.0,0.0,0.0,0.0,-92.07,0.0
178,-106.92,0.0,0.0,0.0,-97.2,0.0,0.0
188,0.0,0.0,0.0,0.0,-106.2,0.0,-106.2
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,-0.999999999,-1.0,-0.999999,-0.999,-0.999,-0.99,-0.9
40,9.999999999989999,10.0,9.99999,10.0,9.9999999,9.9999,9.9999999
46,15.999999999999998,16.0,15.84,15.99984,15.999998399999999,15.999984,15.9984
28,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
20,-10.0,-10.0,-9.999999999,-10.0,-9.9999999999,-9.999999999989999,-9.9999999999
25,-4.9999999999949996,-5.0,-4.9999999999949996,-5.0,-4.9999999999995,-4.9999999999995,-4.9999999999995
45,14.999999999999986,15.0,14.999999985,14.999999999999986,14.99999985,14.985,14.9999985
37,6.9999999299999995,7.0,6.3,6.9993,6.3,6.93,6.993
24,-5.999999999999999,-6.0,-5.94,-5.9994,-5.94,-5.994,-5.94
11,-18.999999981,-18.999999999999808,-19.0,-18.99999981,-18.9999999999981,-18.99999981,-19.0
18,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0
