,-15,-10,-5,0,5,10,15
50,20.0,19.998,19.8,19.998,19.99998,19.9999999998,19.9998
36,6.0,5.999999999994,5.9999999994,5.999999994,5.999999994,5.999999994,5.99999994
22,-8.0,-7.992,-7.2,-7.9999991999999995,-7.92,-7.992,-7.9999991999999995
8,-21.99999999999978,-22.0,-22.0,-21.99999978,-22.0,-21.999999999999996,-21.99999999978
14,-15.99984,-15.9984,-14.4,-15.999999984,-15.999998399999999,0.0,-15.9984
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1.0,0.999999999999,0.999999999999,0.9999999999,0.9999999999999999,0.9999999999999,0.999999999
51,19.0,0.0,18.981,0.0,17.1,18.981,18.81
71,0.0,0.0,0.0,0.0,0.0,0.0,-0.9
91,0.0,0.0,0.0,0.0,-18.900000000000002,-18.900000000000002,0.0
103,-32.67,-29.7,-29.7,-29.7,-29.7,-29.7,0.0
115,0.0,0.0,0.0,0.0,0.0,-40.5,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,-58.5
160,0.0,-81.0,0.0,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0,-73.8,0.0
164,0.0,0.0,0.0,-84.60000000000001,0.0,0.0,0.0
166,-86.4,0.0,0.0,0.0,0.0,0.0,0.0
153,-74.7,0.0,0.0,0.0,-74.7,0.0,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,-88.2
193,-110.7,0.0,0.0,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,-101.7,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,-106.2
208,0.0,0.0,0.0,-124.2,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-25.9999999999974,-23.400000000000002,-25.974,-26.0,-23.400000000000002,-25.740000000000002,-25.974
5,-24.99999975,-25.0,-24.999999975,-24.999999975,-25.0,-24.9999975,-24.99999975
21,-9.0,-8.999991,-8.991,-8.9999999999991,-8.999999991,-8.9999999999991,-8.99999991
26,-4.0,-3.999996,-3.99999999996,-4.0,-3.999999996,-3.99996,-3.999996
23,-7.0,-6.99999999999993,-7.0,-7.0,-7.0,-6.999999999999993,-6.99999999999993
40,9.9999999999999,9.999999,0.0,9.9999999,9.99999,9.9999999999,9.99
32,1.9999999998,1.998,0.0,1.98,0.0,1.999998,1.8
24,-5.99994,-5.994,-5.994,-5.94,-5.99994,-5.4,-5.94
16,-13.9999999986,-13.999999999986,-13.999999859999999,-13.999999999999986,-13.9999986,-13.99999999986,-13.999999986
13,-16.99999999983,-17.0,-16.99999999999983,-17.0,-16.999999999983,-17.0,-17.0
38,8.0,8.0,8.0,7.99999992,7.99992,7.9999999999992,7.999999992
33,3.0,2.9999999999997,2.999999999997,2.999999999997,2.99999999999997,2.9999997,3.0
20,-10.0,-9.999,-9.999999,-9.9999,-9.999999,-10.0,-10.0
35,5.0,4.99995,4.9995,4.99995,4.95,4.9999999999949996,4.9999995
11,-19.0,-18.9999999981,-18.999999999999808,-18.9999999981,-18.9999999999981,-19.0,-19.0
18,-12.0,-11.99999999999988,-11.999999999999988,-12.0,-11.999999999999998,-12.0,-12.0
25,-5.0,-4.99999995,-4.999995,-4.99999999999995,-4.999999999999995,-4.99995,-4.99999995
55,14.999985,13.5,13.5,14.85,0.0,14.999985,0.0
42,11.999999988,11.9988,10.8,11.88,0.0,11.9999988,0.0
29,-0.999999999999,-0.999,-0.9,0.0,-0.9,-0.9,0.0
53,17.0,15.3,15.3,15.3,16.99983,0.0,15.3
-1,-30.999999999999996,-30.69,-30.969,-31.0,-30.969,-27.900000000000002,-30.69
10,-19.999998,-19.8,-19.998,-19.8,-19.99998,-19.9999998,-19.9998
-4,-33.9966,-34.0,-33.99966,-33.99999966,-33.9966,-34.0,-33.999966
-9,-38.9999999999961,-38.999961,-38.999961,-38.99999961,-38.999961,-38.9999961,-38.99999999999996
-19,-48.9999999999951,-48.99951,-48.9999951,-48.51,-48.951,-48.999951,-48.951
-2,-31.99968,-31.99968,-31.9968,-31.99999968,-31.999968,-31.9968,-31.9968
-15,-40.5,-44.99999999999955,-40.5,-40.5,-44.955,-40.5,-40.5
27,-2.99999997,0.0,-2.97,-2.97,-2.997,-2.99997,0.0
43,13.0,12.987,12.9999987,12.9999999987,12.9987,12.999999987,12.99987
63,6.999999999999993,0.0,6.993,6.3,6.93,6.3,0.0
78,-7.2,-7.2,0.0,0.0,0.0,-7.2,-7.92
93,-20.7,0.0,0.0,-22.77,-20.7,-20.7,-20.7
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-10.99999999999989,-9.9,-10.89,-10.999999988999999,-9.9,-9.9,-10.89
52,17.99999982,17.9999982,0.0,0.0,16.2,17.982,0.0
44,13.999999999986,13.999986,0.0,0.0,0.0,0.0,0.0
1,-28.99999971,-28.999971,-28.999999999971,-28.9999999971,-28.9999971,-28.99999999971,-28.9971
-14,-39.6,-43.956,-43.56,-43.956,-43.956,-43.9956,-43.999956
-7,-36.63,-36.999629999999996,-36.999629999999996,-36.963,-33.300000000000004,-36.963,-36.963
-5,-34.999999965,-34.65,-34.965,-34.65,-34.65,-34.65,-34.9965
-10,-36.0,-39.999999999996,-39.96,-39.9996,-39.9996,-39.99996,-39.6
41,11.0,10.9989,9.9,10.989,10.89,10.89,9.9
48,18.0,17.82,17.99999982,17.82,17.982,17.9982,17.9982
45,14.999999985,14.985,0.0,14.99999999985,14.985,14.85,14.85
9,-20.979,-20.99979,-20.99979,-20.79,-20.979,-20.9999979,-20.79
-12,-41.9958,0.0,-41.58,-41.958,-41.58,-37.800000000000004,-41.99958
28,-2.0,-2.0,-1.9999999999998,-1.9999999998,-1.9999999998,-1.9999999999998,-1.999999998
15,-14.9999999985,-14.999999999999998,-14.9999999985,-15.0,-14.9999999985,-14.99999999985,-14.9999999985
39,8.999999991,8.91,8.91,8.1,0.0,0.0,8.991
61,8.9999991,8.1,0.0,8.1,0.0,0.0,8.1
47,17.0,16.9983,0.0,15.3,16.83,16.999983,16.83
58,12.0,10.8,11.9988,0.0,0.0,0.0,10.8
83,-12.870000000000001,-12.870000000000001,-12.870000000000001,0.0,-12.870000000000001,0.0,-11.700000000000001
108,0.0,-34.2,0.0,-34.2,0.0,-37.962,0.0
123,0.0,-47.7,0.0,0.0,-47.7,0.0,0.0
118,-43.2,-43.2,-43.2,-43.2,0.0,-47.52,0.0
133,0.0,-62.37,0.0,0.0,0.0,-56.7,-56.7
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-23.99999976,-23.9999976,-23.999976,-23.99976,-23.999999999976,-23.999999999976,-23.9999999976
60,9.9999,9.99,0.0,0.0,9.99,9.9,0.0
34,4.0,3.996,3.96,3.96,3.6,0.0,3.96
0,-29.997,-30.0,-29.97,-29.997,-29.999997,-29.99999997,-29.997
46,16.0,14.4,0.0,0.0,15.984,15.984,0.0
75,-4.5,0.0,0.0,0.0,-4.5,-4.5,0.0
90,0.0,0.0,0.0,0.0,0.0,-18.0,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,-28.8
119,0.0,-44.1,0.0,0.0,0.0,0.0,0.0
111,0.0,-36.9,0.0,0.0,0.0,0.0,0.0
98,-25.2,-25.2,0.0,-25.2,-25.2,0.0,-25.2
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-26.999973,-26.999973,-26.973,-26.9999999973,-26.999973,-24.3,-26.999973
64,5.994,5.94,5.4,0.0,0.0,5.4,0.0
68,1.998,1.8,1.998,1.8,1.98,0.0,0.0
65,4.995,4.5,4.5,0.0,0.0,4.5,0.0
56,13.9999999999986,12.6,0.0,0.0,13.86,0.0,0.0
37,6.9999999993,6.93,6.3,6.93,6.3,6.3,0.0
73,-2.97,0.0,-2.7,-2.997,-2.997,-2.7,-2.7
88,-16.2,-17.82,0.0,-16.2,0.0,0.0,-16.2
67,2.999997,0.0,0.0,0.0,2.97,2.7,0.0
74,-3.996,0.0,0.0,0.0,-3.6,0.0,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,-9.9
113,0.0,0.0,0.0,-38.7,0.0,0.0,-38.7
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,10.99989,9.9,9.9,0.0,10.89,0.0,9.9
66,3.9996,0.0,0.0,0.0,3.96,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0,-52.2,-52.2
17,0.0,-12.870000000000001,-12.987,-12.870000000000001,-12.870000000000001,-11.700000000000001,-11.700000000000001
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-24,-53.9946,0.0,-48.6,-53.46,-48.6,-53.46,-53.9999999999946
-8,-37.62,0.0,0.0,0.0,0.0,0.0,-37.962
76,-5.94,0.0,0.0,0.0,0.0,0.0,0.0
-6,0.0,-32.4,0.0,-35.964,-32.4,0.0,0.0
54,15.99999999999984,14.4,0.0,0.0,0.0,0.0,0.0
2,-27.999972,0.0,-27.972,0.0,0.0,-27.72,-25.2
57,12.9987,11.700000000000001,11.700000000000001,12.870000000000001,0.0,0.0,11.700000000000001
12,-17.99982,0.0,-17.9982,-16.2,0.0,-17.9982,0.0
49,18.9999999981,0.0,0.0,17.1,0.0,0.0,0.0
-17,0.0,0.0,-46.53,0.0,-46.53,-42.300000000000004,-46.53
80,0.0,-9.0,0.0,0.0,0.0,0.0,0.0
72,-1.8,0.0,0.0,0.0,0.0,-1.8,0.0
84,0.0,0.0,0.0,-12.6,0.0,0.0,-12.6
101,0.0,-27.900000000000002,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-20.7,-22.77,-20.7,-20.7,0.0,-20.7,-22.77
-22,-46.800000000000004,-46.800000000000004,-46.800000000000004,-46.800000000000004,-46.800000000000004,-46.800000000000004,-46.800000000000004
-21,0.0,0.0,-45.9,-45.9,-45.9,0.0,0.0
-37,0.0,-60.300000000000004,-60.300000000000004,0.0,-60.300000000000004,0.0,0.0
62,7.99992,0.0,0.0,7.2,0.0,7.2,0.0
-34,0.0,-57.6,0.0,0.0,-57.6,0.0,-57.6
-3,-29.7,0.0,0.0,-29.7,0.0,-29.7,0.0
-29,0.0,-53.1,0.0,0.0,-58.9999941,-53.1,-53.1
-27,0.0,-51.300000000000004,0.0,-56.43,-51.300000000000004,0.0,-51.300000000000004
-20,0.0,-49.5,0.0,-49.5,-49.95,-45.0,0.0
