,-15,-10,-5,0,5,10,15
50,19.998,19.998,19.999998,19.999998,20.0,19.99998,19.9998
56,13.99986,13.9999986,13.986,13.999986,14.0,13.9999986,13.999986
62,7.9992,7.99992,7.99992,7.999992,8.0,7.992,7.9992
68,1.9999997999999999,1.9999999999999998,1.9999999998,1.99999998,2.0,1.99999999998,1.99999998
74,-3.96,-3.99996,-3.99999996,-3.9996,-4.0,-3.99996,-3.99996
80,-10.0,-10.0,-9.99999999999999,-10.0,-10.0,-10.0,-9.999999999999998
96,-26.0,-25.99999999999974,-26.0,-26.0,-25.999999999999996,-26.0,-26.0
106,-35.9999999964,-35.9999999999964,-35.9999999964,-35.9999999964,-35.999999999639996,-35.999999964,-35.9999964
111,-40.99999999959,-41.0,-40.99999999999996,-40.99999959,-40.999999999959,-41.0,-40.9999999959
103,-32.999999999967,-33.0,-32.999999967,-33.0,-32.9999999967,-32.9999999967,-32.999999999999964
100,-29.99999999997,-29.9999999997,-29.9999999999997,-29.9999999997,-29.99999997,-30.0,-29.9999999997
110,-39.9999999996,-40.0,-39.9999999996,-39.999996,-39.9999996,-39.999999999996,-39.9999999999996
125,-54.99999945,-54.99999999999994,-54.999999945,-54.99999999999994,-54.99999999999999,-54.9999999945,-54.9999999999945
142,-71.9999928,-71.9928,-71.28,-71.28,-71.28,-64.8,0.0
129,-58.9941,-58.41,-58.99999999941,-58.941,-58.99941,-53.1,-58.99941
136,-65.99999934,-65.34,0.0,-65.999934,-59.4,-65.9999999999934,-65.934
148,-78.0,-78.0,-78.0,-78.0,-77.99999999999922,-78.0,-77.9999999999922
158,-88.0,-87.99999999999991,-88.0,-88.0,-88.0,-87.99999999999999,-88.0
178,-107.99999999999989,-107.9999999999892,-107.99999999892,-107.999999892,-107.99999999999999,-107.99999999999892,-107.9999892
188,-117.99999882,-117.999882,-117.9882,-117.999999999882,-117.999999999882,-116.82,-117.99999999882
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0,3.99996,4.0,3.9999995999999998,4.0,3.999999996,3.9999999999996
71,-0.999999999,-0.999999,-0.9999999999,-1.0,-1.0,-1.0,-0.9999999999
76,-5.999999999994,-6.0,-5.999999999999994,-6.0,-6.0,-5.99999999994,-6.0
83,-13.0,-13.0,-12.999987,-12.999999987,-12.999999999999988,-12.999987,-12.9999987
120,-49.99999999995,-49.999999995,-49.9999999999995,-49.999999995,-49.9999999995,-49.999995,-49.99999995
117,-46.953,-46.53,-46.53,-42.300000000000004,-46.953,-46.53,-46.99953
126,-55.99944,0.0,-55.99944,-55.9999944,-55.44,-56.0,-55.9944
143,-73.0,-72.99999999999993,-73.0,-72.99999999999993,-73.0,-72.99999999999928,-73.0
168,-97.9999999999902,-97.9999999999902,-97.99999999902,-97.99999999902,-97.99999902,-97.99999999902,-97.99999999999902
183,-112.9999999999887,-112.999887,-112.999887,-112.999999887,-112.9999999887,-112.999887,-112.99999999887
203,-131.67,-132.867,-132.9999999867,-131.67,-132.98669999999998,-131.67,-132.99867
198,-127.9872,-126.72,-127.872,-126.72,-126.72,-127.9999999999872,-127.99998719999999
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.99,0.9,0.999,0.9,1.0,0.0,0.99
75,-5.0,-4.999995,-4.99999995,-4.9999995,-5.0,-4.99999999995,-4.999999995
81,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0,-11.0
101,-30.999999999999968,-30.99999999999969,-31.0,-31.0,-31.0,-30.999999999999996,-31.0
108,-38.0,-37.99999999962,-37.99999999962,-38.0,-38.0,-37.9999999999962,-37.999999999999616
95,-24.99999999999975,-25.0,-25.0,-24.999999999975,-25.0,-24.9999999975,-24.99999999975
92,-21.978,-21.78,-21.99999978,-21.978,-21.978,-21.978,-21.9978
109,-38.61,-38.9961,0.0,-38.9961,-38.61,-38.9961,-38.961
121,-50.99949,-50.999949,-50.99949,-50.9949,-50.9949,-50.99999999949,-50.999949
113,-43.0,-43.0,-42.9999999999957,-43.0,-42.9999999999957,-42.999999999957,-42.99999999999999
128,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0,-58.0
138,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0,-68.0
140,-69.9999993,-63.0,-69.93,-63.0,-69.3,-69.9999993,-69.9993
91,-20.99999999999998,-20.99999999979,-20.99999999999998,-21.0,-21.0,-20.9999999999979,-21.0
86,-15.9999999999984,-16.0,-16.0,-16.0,-16.0,-16.0,-15.999999999984
