,-15,-10,-5,0,5,10,15
50,20.0,20.0,20.0,20.0,19.99999999999998,19.999999999999996,19.99999998
41,11.0,11.0,11.0,11.0,11.0,10.9999999989,10.99999999999999
27,-2.999997,-3.0,-2.99999997,-2.99999997,-2.9999997,-2.97,-2.9997
13,-16.999999999998302,-16.999999999999982,-17.0,-16.999999999999982,-17.0,-16.99999999999983,-16.99999999999983
4,-23.400000000000002,-25.9974,0.0,0.0,-23.400000000000002,0.0,-23.400000000000002
-10,-36.0,-36.0,0.0,-39.96,-39.6,-36.0,0.0
-19,-44.1,0.0,0.0,0.0,-44.1,-48.51,0.0
-4,-33.999966,-30.6,-33.9966,-33.66,-33.966,-33.99999966,-34.0
-9,-38.961,-38.9999961,-35.1,-38.61,-35.1,-35.1,-35.1
8,-21.999999977999998,-21.999999977999998,-21.9999999999978,-21.9999999999978,-22.0,-21.9999999978,-21.999999977999998
20,-10.0,-10.0,-10.0,-9.99999999999999,-10.0,-9.999999999989999,-9.999999999999
15,-15.0,-15.0,-14.999999999985,-14.9999999999985,-14.999999999999998,-15.0,-15.0
2,0.0,0.0,-25.2,0.0,0.0,-25.2,-25.2
14,-15.99999999984,-15.99999984,-16.0,-16.0,-16.0,-16.0,-15.999984
16,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0
33,3.0,3.0,3.0,3.0,3.0,3.0,3.0
48,17.999999982,18.0,18.0,18.0,18.0,17.999999999819998,17.9999999982
58,11.99988,12.0,11.99999999988,12.0,12.0,11.99988,11.88
68,1.999998,2.0,1.9999999998,1.9999999999999998,1.999999999999998,0.0,1.9999997999999999
78,-7.92,-7.9999991999999995,-7.92,0.0,-7.99999992,0.0,-7.99992
85,0.0,-13.5,0.0,0.0,-13.5,0.0,-13.5
32,1.99999998,2.0,1.9999999998,2.0,1.999999998,1.998,1.9998
23,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0
0,-29.99997,-29.9999997,-29.97,-29.97,-29.997,-29.97,-29.9999997
6,-24.0,-23.99999999999976,-23.999999999999975,-24.0,-23.9999999976,-24.0,-23.999999999976
1,-28.9999999971,-28.999971,-29.0,-28.9999971,-28.999999999999996,-28.9999971,-28.999999999999996
65,4.5,5.0,4.9995,4.9999999995,4.5,0.0,4.5
57,12.987,13.0,12.9987,12.99987,12.870000000000001,0.0,12.870000000000001
49,0.0,19.0,0.0,18.99999981,17.1,17.1,17.1
61,0.0,9.0,8.99991,8.99991,0.0,8.91,0.0
73,-2.97,-3.0,-2.97,-2.9999997,-2.999997,-2.9999997,-2.997
93,-20.7,-22.77,-22.999977,-22.77,-22.77,-20.7,-20.7
98,-27.72,-25.2,-27.972,-27.72,0.0,-25.2,-27.9972
