,-15,-10,-5,0,5,10,15
50,5.0,20.0,15.0,20.0,19.995,10.0,18.5
52,17.99989,17.9999994,17.9999999999999,18.0,17.9999999999995,17.9,16.5
53,16.991,16.96,17.0001,17.0,16.5,16.9999999,16.9999985
56,13.7,16.0,14.0,14.0000162,13.95,13.9,13.75
55,10.0,15.0,15.05,15.0,14.995,15.1277,0.0
68,2.0015,2.001,2.0005,2.0,-13.0,2.205,-23.0
80,-9.9998392,0.0,-15.0,-20.0,-25.0,-30.0,-35.0
67,3.001608,3.0000000001,3.005,3.0,-12.0,1.0,-22.0
57,13.0000001529,13.0000004,13.000000000005,13.0,12.9995,12.99999,10.5
44,26.080000000000005,13.0,13.5,14.0,19.0,16.0,11.0
42,13.37,11.0,7.0,12.0,12.05,12.06,12.001468
35,8.170000000000002,3.0,0.0,5.0,5.05,15.0,5.000015
22,-33.0,-28.0,-23.0,-18.0,-13.0,2.0,14.317000000000004
58,12.0001,12.6,12.000000005,12.0,11.9995,2.0,12.722
73,-2.99999985,-2.99,-2.5,-13.0,-18.0,-23.0,-26.560000000000002
101,-32.894,-31.0,-36.0,-41.0,-46.0,-51.0,-56.0
99,-28.95,-43.580000000000005,-34.0,-39.0,-44.0,-49.0,-54.0
93,-31.409999999999997,-23.0,-28.0,-33.0,-38.0,-43.0,-48.0
86,-15.5,-15.19,-16.5,-26.0,-31.0,-18.0,-41.0
84,-13.98554,-14.0,-19.0,-24.0,-29.0,-34.0,-16.5
69,1.0000000000000016,1.01,1.5,1.0,-0.5,-1.0,-24.0
65,5.15,5.1,5.0000000005,5.0,0.0,-15.0,-20.0
49,18.85,9.0,18.5,19.0,16.0,11.0,6.0
47,15.5,16.0,12.0,17.0,17.001,16.9996,8.0
62,8.0000000009,8.000000001,8.000005,8.0,7.95,7.8,-17.0
77,8.0,-6.99,-7.05,-8.0,-22.0,-27.0,-32.0
61,9.7,10.0,9.05,9.0,8.95,-11.0,-16.0
59,11.003,19.0,11.05,11.0,6.0,1.0,-14.0
60,10.05,20.0,10.05,10.0,9.5,9.0,-15.0
72,-1.99985,-1.99999999999999,-1.995,-3.0,-17.0,-22.0,-4.5
64,6.00013,6.01,6.00000000005,6.0,1.0,-14.0,-19.0
94,-23.95,-24.0,-29.0,-34.0,-39.0,-44.0,-49.0
83,-12.85,-13.0,-18.0,-23.0,-28.0,-15.0,-38.0
46,1.0,6.0,15.5,16.0,19.0,15.98,15.93
40,-15.0,9.99,5.0,10.0,10.5,11.0,15.0
48,3.0,8.0,17.99999995,18.0,17.999,17.94,7.0
45,13.5,5.0,14.5,15.0,15.000000000005,15.0,14.5
63,7.011,7.001,7.005,7.0,2.0,6.98,-18.0
51,6.0,11.0,18.997,19.0,18.5,9.0,17.5
54,15.999993,15.8,16.03,16.0,11.0,15.0,1.0
43,12.999999975,12.99,12.95,13.0,18.0,13.4,12.999
74,-3.99999985,-3.0,-3.999995,-5.0,-5.5,-24.0,-6.5
66,4.15,4.01,4.00005,4.0,-11.0,3.8,3.9975
32,-23.0,-18.0,0.5,2.0,2.5,12.0,2.015
76,-4.5,-5.9,-6.5,-16.0,-21.0,-6.2,-31.0
79,-8.985,-8.99,-14.0,-10.0,-24.0,-29.0,-34.0
70,1.4999999999999962e-07,1.0,0.0004999999999999996,0.0,-1.5,-20.0,-2.5
95,-24.5,-25.0,-30.0,-35.0,-40.0,-45.0,-50.0
82,-11.85,-12.0,-12.5,-22.0,-27.0,-32.0,-37.0
71,14.0,-0.999999999,-0.9995,-11.0,-1.015,-21.0,-26.0
87,-16.5,-17.0,-17.05,-27.0,-32.0,-37.0,-42.0
85,-13.5,-15.0,-20.0,-25.0,-30.0,-35.0,-40.0
39,-16.0,-11.0,4.0,9.0,14.0,19.0,16.0
78,-7.9999999985,-7.0,-13.0,-18.0,-23.0,-28.0,-33.0
41,8.5,1.0,10.5,11.0,11.5,19.0,14.0
38,-17.0,-12.0,3.0,8.0,8.5,9.0,8.09
28,-27.0,-22.0,-17.0,-12.0,-1.95,-1.0,-1.85
89,-18.99999995,-19.0,-24.0,-29.0,-34.0,-21.0,-44.0
81,-10.985,-11.0,-11.000005,-21.0,-26.0,-31.0,-11.25
104,-33.5,-34.0,-39.0,-44.0,-49.0,-54.0,-59.0
75,-3.5,5.0,0.0,-6.0,-20.0,-25.0,-7.5
33,-22.0,-17.0,-12.0,3.0,3.05,13.0,18.0
31,-24.0,-19.0,-14.0,1.0,1.0000005,11.0,16.0
109,-38.5,-39.0,-44.0,-49.0,-54.0,-59.0,-64.0
98,-27.5,-28.0,-33.0,-38.0,-43.0,-48.0,-53.0
91,-20.5,-21.0,-26.0,-31.0,-36.0,-41.0,-46.0
103,-28.0,-33.0,-38.0,-43.0,-48.0,-35.0,-58.0
121,-50.5,-51.0,-56.0,-61.0,-66.0,-71.0,-76.0
114,-43.5,-44.0,-49.0,-54.0,-59.0,-64.0,-69.0
92,-17.0,-22.0,-27.0,-32.0,-37.0,-42.0,-47.0
88,-17.95,-18.0,-23.0,-28.0,-33.0,-38.0,-43.0
25,-30.0,-25.0,-20.0,-15.0,0.0,-4.0,10.0
