,-15,-10,-5,0,5,10,15
50,19.999999999985,19.99999999,19.9999995,20.0,19.995,19.0,19.85
51,18.99987,18.999200000000002,18.9997,19.0,18.5,18.9,18.985
53,16.99991,16.999999999999996,17.0001,17.0,16.95,16.9,16.99985
52,17.999999989,17.94,18.0,18.000002866590002,18.0,17.999999999899998,17.9985
54,16.0,15.99999999999998,16.0,16.0,15.999999999949999,15.9,15.985
57,13.0,13.00000004,13.0005,13.00000001539,12.99995,12.99999,10.5
61,9.000007,9.001,9.00000005,9.1458,4.0,-11.0,8.75
67,3.15,3.001,3.0000005,3.001215,1.5,-17.0,-22.0
70,1.6079999999999917e-14,0.009999999999999995,4.999999999999992e-09,0.0,-0.1499999999999999,-20.0,-0.25
58,12.00016939,12.0,12.00000005,12.0,11.5,11.9,11.999975
44,14.0,13.99,13.9999999995,14.0,14.00000000000005,14.0000000000002,14.000000000001428
39,22.700000000000003,-11.0,8.5,9.0,9.005,19.0,9.0007
35,9.790000000000003,-15.0,4.5,5.0,10.0,6.0,20.0
24,-31.0,-26.0,-21.0,-16.0,-11.0,4.0,17.280900000000003
63,7.000000011,7.0,7.000000000000001,7.0,6.995,5.0,6.9993
82,-10.959,-12.0,-17.0,-22.0,-27.0,-32.0,-37.0
74,-4.0,-3.9999999,-3.9999995,-4.01,-19.0,-24.0,-29.0
71,-0.9999762331,-0.99,-0.999995,-2.0,-1.0000015,-3.0,-26.0
49,19.0,19.0,19.0,19.0,19.0,18.999200000000002,18.987000000000002
40,21.497529,0.0,5.0,10.0,10.005,20.0,10.05
72,-1.99985,-1.999999,-1.9995,-3.0,-17.0,-22.0,-27.0
76,-5.9999999985,-5.9999999,-6.05,-7.0,-21.0,-26.0,-31.0
60,10.0,10.01,10.0000000005,10.0,9.995,9.0,9.75
48,17.999999850000002,17.999,17.995,18.0,17.99,17.4,17.89
45,14.99999985,14.99,14.995,15.0,15.00000005,15.0,14.9995
34,-21.0,-16.0,-11.0,4.0,4.00000005,14.0,5.5
43,12.9975,3.0,12.9995,13.0,13.05,13.004,12.0
42,11.975,2.0,11.99995,12.0,12.0005,12.0006,12.0001
59,11.0,11.000000000000007,11.0,11.0,10.999999999995,10.9,-14.0
55,14.999999999999499,15.0,15.005,15.0,14.9999999995,5.0,13.5
69,1.00000000000015,1.0000000000000009,1.0000000005,1.0,-0.5,-19.0,-1.5
65,5.0,5.000000000000001,5.0,5.0,4.9995,3.0,2.5
64,6.000000000000013,6.0,6.0,6.0,5.995,5.99998,5.75
47,16.85,16.9,16.9999995,17.0,17.0,16.96,16.999991
68,2.00000015,2.0,2.005,2.0,0.5,0.0,-23.0
38,7.75,-12.0,3.0,8.0,13.0,18.0,8.09
37,6.75,-13.0,6.5,7.0,12.0,7.000001,8.1
66,4.0000000000015,4.1,4.00005,4.0,-11.0,-16.0,-21.0
75,-4.99985,-4.999,0.0,-15.0,-20.0,-25.0,-30.0
46,1.0,15.0,15.999999995,16.0,16.03,14.0,15.3
84,-13.9985,-14.0,-19.0,-15.0,-29.0,-34.0,-39.0
80,-9.85,-9.9,-15.0,-20.0,-25.0,-30.0,-35.0
62,8.0000009,9.0,8.000000000050001,8.0,7.5,6.0,-17.0
81,-10.85,-11.0,-11.00005,-12.0,-12.5,-31.0,-36.0
83,-12.985,-13.0,-18.0,-23.0,-28.0,-33.0,-38.0
77,-6.85,-6.9,-7.005,-17.0,-22.0,-27.0,-9.5
33,0.5,-17.0,-12.0,3.0,3.0000005,4.0,3.000015
86,-15.99995,-16.0,-21.0,-26.0,-31.0,-36.0,-41.0
73,-2.999999985,-2.9999000000000002,2.0,-13.0,-4.5,-5.0,-28.0
41,-14.0,10.0,6.0,11.0,16.0,19.0,14.0
89,-18.5,-19.0,-19.5,-29.0,-34.0,-39.0,-44.0
85,-14.85,-15.0,-20.0,-25.0,-30.0,-35.0,-40.0
78,-7.9999985,-7.9999999999,-13.0,-8.1,-23.0,-28.0,-33.0
26,-29.0,-24.0,-19.0,-14.0,-3.5,6.0,-2.5
90,-19.95,-20.0,-25.0,-30.0,-35.0,-40.0,-45.0
36,-19.0,-14.0,5.5,6.0,6.5,16.0,19.0
95,-20.0,-25.0,-25.5,-35.0,-40.0,-45.0,-50.0
94,-23.95,-24.0,-29.0,-34.0,-39.0,-44.0,-49.0
79,-8.9999985,-8.99,-9.05,-19.0,-24.0,-29.0,-34.0
31,-24.0,-19.0,-14.0,1.0,6.0,1.01,16.0
22,-33.0,-28.0,-23.0,-18.0,-13.0,2.0,-6.5
30,-25.0,-20.0,-15.0,0.0,0.5,10.0,15.0
88,-17.5,-18.0,-23.0,-28.0,-33.0,-20.0,-43.0
56,13.7,14.2,14.5,14.0,13.999995,4.0,-11.0
99,-28.5,-29.0,-34.0,-39.0,-44.0,-49.0,-54.0
96,-25.5,-26.0,-31.0,-36.0,-41.0,-46.0,-51.0
27,-28.0,-23.0,-18.0,-13.0,2.0,-2.9,12.0
32,-23.0,-18.0,-13.0,2.0,2.05,3.0,17.0
29,-26.0,-21.0,-16.0,-11.0,-0.5,9.0,14.0
102,-31.5,-32.0,-37.0,-42.0,-47.0,-52.0,-57.0
91,-20.5,-21.0,-26.0,-31.0,-36.0,-41.0,-46.0
