,-15,-10,-5,0,5,10,15
63,7.000000011,7.0001,7.00000005,7.0,6.9999999999995,6.9998000000000005,4.5
81,-11.0,-11.0,-11.0000005,-11.01,-11.15,-11.2,-11.25
44,13.99975,14.0,13.999999995,14.0,14.000000000000501,14.000000000002,14.0
90,-19.99999999995,-20.0,-20.00005,-20.1,-35.0,-40.0,-45.0
55,15.0,15.0,15.0,15.0,15.0,14.99999999999999,14.9999985
58,12.00000001,12.06,12.00000000000005,12.0,11.95,11.0,9.5
37,4.5,6.98,6.999995,7.0,7.000000005,7.00000000001,7.0000011
41,10.999975,10.99,10.999999999949999,11.0,11.0,11.0,11.000000000000004
79,-9.0,-9.0,-9.0,-9.0000001,-9.015,-9.0002,-9.025
39,8.99975,8.98,8.9995,9.0,9.000000000005,9.000000001,9.00000000000007
34,1.5,3.8,-11.0,4.0,4.000005,4.000000000001,4.00015
35,2.5,3.0,4.5,5.0,5.0,5.0001,5.0015
73,-2.9999985000000002,-2.99999,-2.999999999999995,-3.00001,-18.0,-23.0,-28.0
86,-16.0,-16.0,-16.00000005,-16.1,-17.5,-36.0,-41.0
82,-11.9999999985,-12.0,-12.000005,-12.1,-27.0,-32.0,-37.0
32,-0.5,1.98,-13.0,2.0,2.005,2.000001,2.00015
91,-20.99999995,-21.0,-21.5,-22.0,-22.5,-41.0,-23.5
25,-30.0,-25.0,-20.0,-15.0,0.0,-4.999,10.0
92,-21.995,-22.0,-27.0,-32.0,-23.5,-42.0,-47.0
101,-30.95,-31.0,-31.5,-41.0,-46.0,-51.0,-33.5
119,-44.0,-49.0,-54.0,-59.0,-64.0,-69.0,-74.0
67,3.0,3.0,3.0,3.0,2.999985,1.0,2.9975
53,16.99991,16.6,17.0,17.0,16.9995,16.999999999,16.985
87,-16.999999999499998,-17.0,-17.5,-18.0,-32.0,-37.0,-19.5
57,12.999999999999,13.0,13.0,13.0,12.999999999999499,12.99999999,12.9975
65,5.0,5.0,5.0,5.0,5.0,4.998,4.99975
84,-14.0,-14.0,-14.00000005,-14.001,-29.0,-34.0,-39.0
42,11.9975,11.999999,11.999995,12.0,12.0,12.00000000006,12.000000000000002
100,-29.5,-30.0,-35.0,-40.0,-45.0,-50.0,-55.0
31,-24.0,-19.0,-0.5,1.0,1.0000499999999999,1.000001,1.0000015
43,12.975,3.0,12.995,13.0,13.05,17.0,12.9
38,-17.0,-12.0,3.0,8.0,8.00005,9.0,17.0
33,-22.0,-17.0,-12.0,3.0,8.0,4.0,3.015
102,-31.995,-32.0,-37.0,-42.0,-47.0,-52.0,-57.0
78,-7.9985,-7.999999,-8.0005,-8.1,-23.0,-8.2,-33.0
94,-19.0,-24.0,-24.5,-34.0,-39.0,-44.0,-49.0
24,-31.0,-26.0,-21.0,-16.0,-11.0,4.0,-5.985
68,2.000000015,2.00001,2.0000005,2.0,1.99985,-18.0,-23.0
77,-6.99999999985,-6.999,-7.05,-8.0,-7.15,-27.0,-32.0
23,-32.0,-27.0,-22.0,-17.0,-12.0,3.0,-5.5
29,-3.5,-21.0,-2.5,-11.0,-0.95,9.0,-0.99985
89,-18.999995,-19.0,-19.05,-20.0,-34.0,-39.0,-44.0
95,-24.9995,-25.0,-25.5,-35.0,-26.5,-45.0,-50.0
83,-12.985,-13.0,-13.5,-14.0,-28.0,-33.0,-38.0
96,-25.999995,-26.0,-31.0,-36.0,-41.0,-28.0,-28.5
26,-6.5,-24.0,-19.0,-14.0,1.0,-3.9,-3.99985
27,-5.5,-23.0,-18.0,-13.0,-2.5,-2.999,12.0
112,-41.5,-42.0,-47.0,-52.0,-57.0,-62.0,-67.0
99,-28.5,-29.0,-34.0,-39.0,-44.0,-49.0,-54.0
21,-34.0,-29.0,-24.0,-19.0,-9.5,-8.0,6.0
28,-27.0,-22.0,-17.0,-12.0,3.0,-1.0,13.0
20,-35.0,-30.0,-25.0,-20.0,-15.0,0.0,-8.5
88,-17.995,-18.0,-23.0,-28.0,-33.0,-38.0,-43.0
98,-27.5,-28.0,-33.0,-38.0,-43.0,-48.0,-53.0
124,-53.5,-54.0,-59.0,-64.0,-69.0,-74.0,-79.0
120,-49.5,-50.0,-55.0,-60.0,-65.0,-70.0,-75.0
104,-33.5,-34.0,-39.0,-44.0,-49.0,-54.0,-59.0
22,-33.0,-28.0,-23.0,-18.0,-8.5,-7.0,-7.85
97,-22.0,-27.0,-32.0,-37.0,-42.0,-47.0,-52.0
111,-40.5,-41.0,-46.0,-51.0,-56.0,-61.0,-66.0
11,-44.0,-39.0,-34.0,-29.0,-19.5,-19.0,-18.5
12,-43.0,-38.0,-33.0,-28.0,-23.0,-18.0,-13.0
106,-35.5,-36.0,-41.0,-46.0,-51.0,-56.0,-61.0
