,-10,-5,-2,0,2,5,10
50,19.99998,19.999998,19.99998,19.99999998,19.999998,19.99998,20.0
61,19.9999999998,18.0,19.99998,19.998,19.8,19.998,20.0
72,-19.999999999979998,-19.9999998,-20.0,-19.9998,-19.9998,-19.9999998,-20.0
83,-20.0,-19.999999999979998,-20.0,-20.0,-20.0,-20.0,-20.0
89,-19.9999999998,-20.0,-19.9999999999998,-20.0,-19.9999999999998,-19.999999999999996,-19.9999999998
85,-20.0,-19.999999998,-19.999999999979998,-19.99999999999998,-20.0,-19.9999999998,-19.9999999999998
91,-19.9999999998,-19.99999998,-19.99999998,-19.9999999999998,-19.9999999999998,-19.9999999999998,-19.9999999998
106,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0,-20.0
111,-19.999999999979998,-19.99999998,-19.999999998,-19.9999999998,-19.999999999979998,-19.9999999998,-19.9999998
115,-19.999999998,-19.99999998,-19.99999998,-19.9999999998,-19.999999998,-19.9999999998,-20.0
130,-19.9999999998,-19.9999999999998,-19.999999998,-19.999999998,-19.999999998,-19.99999998,-19.999999998
138,-19.9999998,-19.999999998,-19.999999998,-19.9999999998,-19.999999999979998,-19.9998,-19.998
140,-19.9998,-19.999999999998,-19.999999998,-19.9999998,-19.998,-19.999999999979998,-19.9998
152,-19.99999998,-19.9999998,-19.9998,-19.99998,-19.9999998,-19.99998,-19.998
156,-19.999998,-19.999999998,-19.9999998,-19.9999998,-19.99998,-19.9999998,-19.99998
171,-19.98,-19.9998,-19.98,-19.9998,-19.99998,-19.98,-19.98
178,-18.0,-19.999999998,-19.8,-19.98,-19.98,-19.98,-19.8
183,-18.0,-18.0,-18.0,-19.8,-19.9998,-18.0,0.0
74,-19.999998,-20.0,-19.98,-19.98,-19.998,-19.999999999999996,-20.0
86,-19.9999999999998,-20.0,-20.0,-19.999999999979998,-19.9999999999998,-19.99999999999998,-20.0
81,-19.98,-19.998,-19.99998,-19.999999998,-19.99998,-19.99998,-20.0
90,-19.999999999979998,-20.0,-19.999999999979998,-19.999999999998,-19.999999999979998,-19.999999999998,-19.999999999979998
