,-25,-5,0,5,10,15
41,11.0,11.0,10.9999999989,10.99999999999999,10.9999999989,10.999999988999999
80,-9.9999,-9.9999999,0.0,-9.0,-9.0,-9.999
95,-22.5,-24.75,-22.5,0.0,0.0,-24.975
97,-26.73,0.0,0.0,0.0,-24.3,-24.3
114,0.0,-43.56,-43.56,0.0,0.0,0.0
116,-45.995400000000004,-41.4,0.0,-45.54,-45.54,0.0
123,-52.99947,-52.47,-52.99999947,-52.947,-52.99947,-52.99947
148,-77.999922,-77.922,-77.22,-77.922,-70.2,-70.2
133,-62.37,-62.937,-62.9999937,-62.937,-62.9937,-62.9937
138,-67.32,-67.9932,-67.932,-61.2,-67.9999932,-67.9999932
143,-65.7,-72.9927,-72.27,-72.92699999999999,-72.9927,-72.99927
155,0.0,0.0,0.0,-76.5,-76.5,0.0
36,6.0,6.0,5.999999999994,5.9999999994,6.0,5.9999999999994
33,2.999999999999997,3.0,2.9999997,2.9999997,2.99999997,2.9999999999999996
35,4.99999999995,5.0,4.99999999995,4.9999999995,4.9999999995,4.999999995
40,9.99999,10.0,9.99999999,9.999999,9.99999,9.999
37,6.99993,6.999993,6.93,6.3,6.99993,6.993
28,-1.99999999999998,-2.0,-1.99999998,-1.999999999998,-2.0,-1.999999999998
18,-12.0,-12.0,-11.99999999999988,-11.99999999988,-12.0,-11.999999988
6,-23.99999999999976,-23.999999999976,-23.999999976,-24.0,-23.999999999976,-23.999999976
10,-20.0,-20.0,-19.999999999998,-19.9998,-19.999999999998,-19.99999998
-5,-31.5,-31.5,-34.965,-34.9999965,-34.9965,-34.99965
-13,-38.7,-38.7,0.0,-38.7,0.0,-42.57
4,0.0,-25.974,-25.740000000000002,-23.400000000000002,0.0,-23.400000000000002
23,-6.99999999993,-6.999999999999993,-6.9999999999993,-6.99999999999993,-6.999999999999993,-6.999999999999993
43,13.0,13.0,12.9999999999987,12.999999999987,12.99987,12.99999999999987
20,-9.9999,-10.0,-9.99999999,-9.9999999,-9.9999999999999,-10.0
61,8.991,9.0,8.1,8.99999991,8.1,8.991
49,18.99981,19.0,17.1,17.1,17.1,18.81
45,14.9999999985,15.0,14.9985,14.99999985,14.99985,14.985
68,1.99998,2.0,1.9999997999999999,2.0,1.998,1.98
70,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,-14.985,0.0,-14.85,-14.9985,-14.9985
92,0.0,0.0,-19.8,-21.78,-19.8,-21.78
94,0.0,-21.6,0.0,0.0,-23.976,0.0
106,0.0,-32.4,-35.9964,-35.64,-32.4,-32.4
93,-22.9999977,-22.977,-22.9999999977,-22.999977,-22.999977,-22.99977
103,-32.9999967,-32.999999999967,-32.99967,-32.99999967,-32.99999999967,-32.9999967
83,-12.999987,-12.999999987,-12.99999987,-12.999987,-12.999987,-12.999987
63,6.99993,7.0,6.99993,6.999999999993,6.9993,6.93
73,-2.99999997,-3.0,-2.9999999997,-2.999999997,-2.999999997,-2.9999999997
14,-15.999999984,-15.999999999984,-15.999984,-15.9999999999984,-15.84,-15.9984
11,-19.0,-18.9999999999981,-18.9999981,-18.9999999981,-18.9999999981,-18.9999981
110,0.0,-36.0,-39.6,-39.6,-36.0,0.0
122,-46.800000000000004,0.0,0.0,0.0,-51.480000000000004,0.0
99,0.0,-26.1,-28.71,-26.1,-26.1,-26.1
118,-47.999952,-47.952,-47.999999952,-47.9952,-47.52,-47.999952
140,0.0,-63.0,0.0,-63.0,0.0,0.0
81,-10.89,-10.99999989,-10.89,-10.989,-9.9,-10.989
78,-7.9999991999999995,-8.0,-7.99999992,-7.9999991999999995,-7.9999999999992,-7.9999999992
125,-49.5,0.0,0.0,0.0,0.0,-49.5
71,-0.99,-0.99999999999999,-0.99,-0.99,-0.99,-0.99
88,-17.999982,-16.2,-17.9982,-17.9982,-17.999999999819998,-17.9982
62,7.99992,8.0,0.0,7.992,0.0,7.92
59,10.89,11.0,9.9,10.989,10.89,9.9
39,8.99991,9.0,8.1,8.991,8.91,8.99991
21,-8.99999991,-9.0,-8.9999999991,-8.999999999909999,-8.99999991,-8.9999999999991
52,17.82,18.0,16.2,16.2,0.0,17.99982
105,-34.99965,-31.5,-34.965,0.0,0.0,-34.99965
102,-31.968,-28.8,0.0,-28.8,0.0,0.0
79,-8.1,-8.99999991,-8.91,-8.9999991,-8.91,0.0
91,-20.79,0.0,0.0,0.0,-20.979,-20.99979
98,-27.972,-27.999999719999998,-27.99972,-27.9999972,-27.999972,-27.72
47,16.9983,17.0,15.3,16.983,0.0,15.3
100,-27.0,-27.0,-29.7,-29.7,0.0,0.0
75,-4.995,-4.9999999999949996,-4.9995,-4.999995,-4.999995,-4.95
72,-1.998,-1.99999998,0.0,0.0,0.0,-1.8
87,-16.9983,-15.3,-15.3,0.0,0.0,-16.83
104,-30.6,0.0,0.0,0.0,-33.66,0.0
25,-4.999999995,-4.999999995,-4.5,-4.99995,-4.99999995,-4.9999995
113,-42.957,-42.9957,-42.957,-42.9957,-42.99957,-42.957
158,-87.9912,-87.12,-79.2,-87.9999912,-79.2,0.0
153,-82.9917,-74.7,0.0,-82.917,-82.17,-82.917
170,0.0,0.0,-90.0,0.0,0.0,0.0
12,-17.982,-17.999982,0.0,-16.2,-16.2,-16.2
29,-0.99999,-0.999,-0.99,-0.9,-0.99,-0.999
82,-11.988,-11.999988,0.0,0.0,0.0,-11.88
89,-18.81,0.0,0.0,-17.1,-17.1,0.0
66,3.996,4.0,3.6,3.996,3.9996,3.9999995999999998
77,-6.3,-6.99993,-6.99993,0.0,0.0,-6.93
128,-57.9942,-57.9942,-57.9942,-57.9942,-57.99999942,-57.9942
86,-15.984,-15.84,-15.99984,-15.84,-14.4,-15.99984
76,-5.9994,-5.999999999994,-5.94,-5.994,-5.9994,-5.9994
27,-2.97,-2.97,0.0,0.0,-2.97,0.0
24,-5.99994,-5.99999999999994,-5.94,-5.994,-5.94,-5.99994
13,-16.999983,-16.999999999983,-16.999999999998302,-16.99999999983,-16.983,-16.9999983
-10,-39.996,-39.6,-39.6,-39.6,-39.999996,-39.99996
16,-13.999999999999998,-14.0,-14.0,-13.999999859999999,-13.999999986,-13.999999859999999
-9,-38.99961,-38.99961,-38.999961,-35.1,-38.999999961,-38.961
-2,-31.9968,-31.9999999968,-31.9968,-31.9968,-31.999968,-31.99968
8,-21.999978,-21.999999999978,-21.999978,-21.9978,-21.99978,-21.99978
15,-14.999999985,-14.999999985,-13.5,-14.9999999985,-14.99999985,-14.9999985
67,2.97,2.99999999997,2.99997,2.97,2.9999997,2.7
130,-59.4,0.0,0.0,-54.0,-54.0,0.0
64,5.4,6.0,5.4,5.99999994,5.94,0.0
-7,-36.9963,-36.963,-36.963,-36.9963,-36.963,-36.999963
-27,-56.43,-56.943,0.0,-51.300000000000004,0.0,-56.43
-17,-46.9953,-42.300000000000004,-46.999953,-42.300000000000004,-46.53,-46.53
0,-29.9997,-29.99997,-29.999999997,-27.0,-29.997,-29.99997
5,-24.75,-24.999999999975,-24.9999999975,-24.999975,-24.9975,-24.75
32,1.9998,1.99998,0.0,0.0,1.998,1.998
69,0.0,0.99999999,0.0,0.999,0.999,0.99
111,0.0,-40.59,-40.959,-36.9,-36.9,-36.9
115,-44.55,-40.5,-40.5,0.0,-44.55,-40.5
127,0.0,-51.300000000000004,0.0,0.0,0.0,-51.300000000000004
144,0.0,-66.60000000000001,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0,0.0,-63.9
168,0.0,-88.2,-88.2,-88.2,-88.2,-97.902
183,-111.87,-111.87,-112.887,-101.7,-111.87,-101.7
163,-92.07,0.0,-83.7,-92.907,-92.99907,-92.07
178,0.0,-97.2,-107.892,-97.2,-106.92,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0
-3,-32.67,0.0,0.0,0.0,0.0,-29.7
3,-26.99973,-26.99973,-26.99999999973,-26.99973,-26.9973,-26.9999973
19,-9.9,-10.99989,-10.89,0.0,-9.9,-9.9
-14,-39.6,-43.56,-43.99956,-43.999999955999996,-43.956,-43.56
9,-20.979,-20.9979,-20.9999979,-18.900000000000002,0.0,-18.900000000000002
-15,-40.5,-44.955,-44.55,-44.99955,-40.5,-40.5
7,0.0,0.0,0.0,0.0,-22.77,0.0
1,-28.9971,-28.71,-28.971,-26.1,-28.999971,-26.1
-20,0.0,-45.0,-49.95,0.0,-45.0,0.0
-26,0.0,-50.4,0.0,-50.4,0.0,0.0
-19,-44.1,0.0,0.0,0.0,-44.1,-48.9951
-42,0.0,-64.8,-64.8,-71.28,0.0,0.0
-22,-51.480000000000004,-51.480000000000004,-51.948,-51.480000000000004,-51.9948,-51.948
-32,-55.800000000000004,-61.38,-55.800000000000004,-61.99938,-61.38,-61.938
112,0.0,-37.800000000000004,-37.800000000000004,0.0,0.0,-37.800000000000004
129,-53.1,-53.1,0.0,0.0,0.0,0.0
-12,-41.58,0.0,-41.99958,-41.958,-41.958,-41.99958
160,0.0,0.0,0.0,0.0,0.0,0.0
17,-11.700000000000001,0.0,-11.700000000000001,-12.99987,-11.700000000000001,0.0
22,-7.9992,-7.999992,-7.99992,-7.9992,0.0,-7.92
-4,-33.999999966,-30.6,-33.66,-33.9999966,-33.66,-33.999966
2,-25.2,0.0,-27.72,-27.99972,-27.972,-27.72
-25,-49.5,0.0,-54.45,-49.5,-49.5,0.0
-16,-41.4,-41.4,0.0,0.0,0.0,0.0
-39,0.0,0.0,0.0,0.0,-68.31,0.0
-30,0.0,-59.4,0.0,0.0,-54.0,0.0
-37,0.0,0.0,0.0,0.0,-60.300000000000004,-66.33
-18,-47.52,0.0,0.0,0.0,0.0,-43.2
-41,0.0,0.0,-63.9,0.0,-63.9,0.0
-36,0.0,0.0,0.0,0.0,-59.4,0.0
-24,-53.46,-53.99999946,-53.946,-53.946,-53.46,-53.46
165,0.0,0.0,0.0,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0
188,-106.2,0.0,-106.2,0.0,0.0,-117.882
190,0.0,0.0,0.0,0.0,0.0,0.0
109,-35.1,-35.1,0.0,-38.61,0.0,-35.1
126,-50.4,0.0,0.0,-50.4,-50.4,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0
107,-33.300000000000004,0.0,0.0,-33.300000000000004,-36.63,-33.300000000000004
119,-44.1,0.0,-44.1,0.0,0.0,0.0
-11,0.0,-36.9,-36.9,-40.59,0.0,0.0
-1,0.0,-27.900000000000002,-27.900000000000002,0.0,-27.900000000000002,-27.900000000000002
-8,-34.2,0.0,-37.962,-34.2,0.0,0.0
-31,-54.9,0.0,0.0,-54.9,-54.9,0.0
117,-42.300000000000004,0.0,0.0,0.0,0.0,0.0
-23,0.0,0.0,0.0,0.0,-47.7,0.0
-33,0.0,0.0,-62.37,0.0,0.0,0.0
-6,0.0,-32.4,-35.64,-35.9964,-35.964,-35.9999999964
134,0.0,-57.6,-57.6,0.0,0.0,0.0
131,0.0,0.0,-54.9,0.0,0.0,-54.9
124,-48.6,0.0,0.0,-48.6,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0
84,-12.6,-12.6,-12.6,-12.6,0.0,0.0
136,0.0,0.0,-65.34,0.0,-59.4,0.0
193,-110.7,0.0,0.0,0.0,-110.7,-110.7
-21,0.0,-45.9,0.0,0.0,0.0,0.0
-47,-69.3,0.0,-69.3,0.0,-69.3,0.0
-29,0.0,-53.1,-53.1,-53.1,0.0,0.0
-45,0.0,0.0,0.0,0.0,0.0,0.0
-40,0.0,-63.0,0.0,0.0,0.0,0.0
203,0.0,-119.7,-119.7,-119.7,0.0,0.0
213,0.0,0.0,-128.70000000000002,-128.70000000000002,0.0,-128.70000000000002
230,0.0,0.0,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,-124.2,-137.862,-124.2
220,0.0,0.0,0.0,0.0,0.0,0.0
-35,0.0,0.0,0.0,-58.5,0.0,-58.5
-28,0.0,0.0,0.0,0.0,-52.2,0.0
137,-60.300000000000004,0.0,0.0,0.0,-60.300000000000004,0.0
149,0.0,-71.10000000000001,0.0,0.0,0.0,0.0
146,0.0,0.0,-68.4,0.0,0.0,0.0
-54,0.0,0.0,-75.60000000000001,0.0,0.0,0.0
-52,0.0,0.0,-73.8,0.0,0.0,-73.8
180,-99.0,0.0,0.0,0.0,0.0,0.0
-70,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0,-76.23,0.0
159,0.0,0.0,0.0,-80.10000000000001,-80.10000000000001,0.0
166,0.0,-86.4,0.0,0.0,0.0,0.0
243,0.0,-155.70000000000002,-155.70000000000002,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0
171,-90.9,0.0,0.0,0.0,0.0,0.0
164,0.0,0.0,0.0,0.0,-84.60000000000001,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0
-34,0.0,0.0,0.0,-57.6,0.0,0.0
132,0.0,0.0,0.0,-55.800000000000004,0.0,0.0
139,0.0,-62.1,0.0,0.0,0.0,0.0
157,0.0,0.0,0.0,0.0,0.0,-78.3
186,0.0,0.0,0.0,0.0,0.0,-104.4
228,0.0,0.0,-142.20000000000002,0.0,0.0,0.0
233,0.0,0.0,0.0,-146.70000000000002,0.0,0.0
152,-73.8,0.0,0.0,0.0,0.0,0.0
