,-25,-5,0,5,10,15
154,0.0,0.0,0.0,0.0,-75.60000000000001,0.0
166,0.0,0.0,0.0,-86.4,0.0,0.0
173,-102.897,-102.999897,-102.897,-101.97,-102.897,-102.897
198,0.0,-126.72,-126.72,-127.872,-115.2,-115.2
218,-146.52,0.0,-133.20000000000002,-146.52,0.0,-133.20000000000002
238,0.0,0.0,-151.20000000000002,0.0,0.0,0.0
243,0.0,0.0,0.0,-155.70000000000002,0.0,0.0
253,0.0,-164.70000000000002,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0
6,-23.9999999976,-23.999999976,-23.999999976,-23.9999999999976,-23.9999999976,-23.9999976
41,10.9999999989,11.0,10.99989,11.0,10.999989,10.999989
18,-11.988,-11.999999999988,-11.99988,-11.999999999988,-11.9999988,-11.999999988
-5,-31.5,-34.65,0.0,0.0,-34.965,-34.65
0,0.0,-27.0,0.0,-29.7,-29.7,-29.7
15,-14.985,-13.5,-13.5,-14.99985,0.0,-14.85
32,0.0,1.9998,1.98,1.8,1.98,1.8
44,13.99999999986,14.0,13.99986,14.0,13.99986,12.6
56,13.9986,14.0,13.999999859999999,14.0,13.9999986,13.999999999986
68,1.9998,2.0,1.999999998,2.0,1.99998,1.998
88,-17.999999999819998,-17.99982,-17.99982,-17.999999999982,-17.99999982,-17.9999999982
108,-37.99999962,-37.9999962,-37.962,-37.999999962,-37.9999962,-37.999999999962
113,-42.57,-42.9957,-42.999957,-42.999999999999574,-42.9999999957,-42.999999957
133,-62.999999937,-62.999999937,-62.99999937,-62.999999937,-62.999999937,-62.99999937
145,0.0,-67.5,-67.5,0.0,0.0,-67.5
58,11.99988,12.0,12.0,12.0,11.99999988,11.999999999988
54,15.9984,16.0,15.999984,16.0,15.84,14.4
43,12.9999999987,13.0,12.987,13.0,12.99987,12.999999999869999
40,9.99,10.0,9.9999,9.999999999989999,0.0,9.999999
45,14.99999999985,15.0,14.999999999985,15.0,14.985,14.9985
47,15.3,17.0,0.0,16.83,15.3,15.3
23,-6.999993,-6.99999999993,-6.99993,-6.9999993,-6.99993,-6.99993
28,-1.9999997999999999,-2.0,-1.9999997999999999,-1.99999998,-1.99998,-1.99999999998
36,5.99999999999994,6.0,5.999999999999994,5.999999999999994,5.99999999999994,5.999999999994
70,0.0,0.0,0.0,0.0,0.0,0.0
95,-24.9975,-22.5,-24.75,-24.75,-24.975,-22.5
132,-55.800000000000004,0.0,-55.800000000000004,0.0,-55.800000000000004,0.0
144,-66.60000000000001,0.0,0.0,0.0,-73.26,0.0
188,-106.2,-117.9882,-117.9882,-117.99882,-117.882,-117.9882
195,0.0,0.0,0.0,0.0,0.0,0.0
35,4.999999999999999,5.0,4.9999999995,4.999999999999995,4.9999999999995,5.0
31,0.9999,1.0,0.9999999999,0.9999998999999999,0.99999999,0.99999
25,-4.999999995,-4.99995,0.0,-4.9999995,-4.9999999999995,-4.9999995
29,0.0,-0.99999999,-0.9,0.0,-0.9,0.0
33,2.9999997,3.0,2.9999997,2.99999997,2.9999999997,2.9999997
120,-49.995,-45.0,0.0,-45.0,-45.0,-49.995
76,-5.994,-6.0,-5.99994,-5.99999999994,-5.994,-5.99999994
91,-20.999979,-20.9979,-20.99979,-20.79,-18.900000000000002,-20.979
85,-14.9999999985,-14.999999985,-13.5,-14.99985,-14.99999985,-14.9985
110,-36.0,-39.6,-39.6,0.0,0.0,-39.996
107,-36.63,-36.63,-33.300000000000004,-33.300000000000004,-33.300000000000004,-33.300000000000004
109,0.0,0.0,-38.61,-38.961,0.0,-38.961
126,0.0,-55.944,0.0,-50.4,-50.4,0.0
123,-52.999999999947,-52.999999999947,-52.9999947,-53.0,-52.9947,-52.99999947
148,-77.922,-77.99922,-77.22,-77.999999922,-77.99999922,-77.922
138,-67.999932,-61.2,-67.9999932,-67.999932,-67.999932,-67.9999932
125,-54.45,-54.45,-54.9945,-54.45,0.0,0.0
52,17.9982,18.0,17.982,18.0,16.2,17.99999999999982
48,17.99999982,18.0,17.99999982,18.0,17.999982,17.9999982
93,-22.9999999999977,-22.99999999999977,-22.99999999999998,-22.9999999977,-22.9999999977,-22.99999977
90,-19.9999999998,-18.0,-19.998,-19.8,-19.8,-19.98
135,-58.5,0.0,-58.5,-64.9935,-64.935,-64.35
112,0.0,-41.58,0.0,0.0,-37.800000000000004,-37.800000000000004
65,4.995,5.0,4.5,4.999999995,4.9999995,4.95
62,0.0,8.0,7.92,8.0,0.0,7.992
59,0.0,11.0,9.9,10.99989,0.0,10.89
73,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0
51,18.981,19.0,18.99981,18.9999981,18.999981,18.9981
55,0.0,15.0,14.9999985,14.99999985,14.99985,14.9999985
49,18.81,19.0,18.981,18.9999981,18.9981,18.9981
60,9.9,10.0,9.9999,10.0,9.99999,9.999999
57,11.700000000000001,13.0,12.870000000000001,12.987,12.999999999987,12.9987
14,-15.84,-15.99999984,-15.84,0.0,-14.4,-14.4
-10,0.0,-36.0,-39.96,-39.6,-39.6,-36.0
-9,-38.61,-35.1,-38.61,-38.61,-35.1,-38.961
-29,0.0,0.0,0.0,0.0,-53.1,0.0
-14,-39.6,0.0,-43.956,0.0,-43.956,-43.9956
-17,-46.53,-42.300000000000004,0.0,-46.53,-42.300000000000004,-46.9953
7,0.0,-20.7,-20.7,-22.977,-20.7,-20.7
24,-5.4,-5.94,0.0,-5.4,-5.99994,0.0
61,8.1,9.0,8.91,8.99991,8.91,8.991
81,-10.99989,-10.99999999989,-10.99989,-10.99989,-10.99999989,-10.999989
98,-27.999999999972,-27.999999719999998,-27.999999719999998,-27.999999999972,-27.999999972,-27.99999999999972
105,0.0,-31.5,-34.999965,-34.9965,-34.9965,-34.9965
94,-21.6,-23.76,0.0,-21.6,-21.6,-23.976
106,-32.4,0.0,-35.964,-35.64,-35.64,0.0
10,-18.0,-19.998,-19.999998,-19.998,-19.8,-19.9998
16,-13.999986,-13.9999999986,-13.99986,-13.9986,-13.999986,-13.9999986
-4,0.0,-33.966,-33.66,-33.9966,-33.66,-33.9966
-7,-36.9963,-33.300000000000004,-36.963,-33.300000000000004,-36.963,-36.999629999999996
-30,0.0,0.0,-54.0,0.0,0.0,0.0
-20,-45.0,-45.0,-45.0,-45.0,0.0,0.0
77,-6.993,-6.9999993,-6.93,-6.3,-6.99999999993,-6.3
74,-3.996,-3.999999996,-3.996,-3.9999999999996,-3.996,-3.6
63,6.9999999999993,7.0,6.999999999999999,7.0,6.99993,6.999999993
160,0.0,-89.1,0.0,0.0,0.0,-81.0
39,8.91,9.0,8.91,8.9999999991,8.1,8.1
11,-18.99999981,-18.9981,-17.1,-18.99981,-17.1,-18.981
21,-8.99999991,-9.0,-8.99991,-8.9991,-8.991,-8.99991
-2,-31.968,-31.968,-31.68,-31.99968,-31.968,-31.68
5,-24.9975,-22.5,-22.5,-24.75,0.0,-24.75
13,-16.99983,-16.999999983,-16.99983,-16.99983,-16.99983,-16.99983
22,-7.92,-7.992,-7.92,-7.9992,-7.92,-7.2
80,-9.999999999999998,-10.0,-9.999999,-9.999,-9.0,-9.9999999
67,2.9999999997,2.9999999999999996,2.999999997,2.99997,2.9999997,2.99997
69,0.99999,1.0,0.9,0.99,0.9999,0.0
71,-0.9999,-0.999999999999,-0.999,-0.9999,-0.99999,-0.9999
78,-7.999999999992,-8.0,-7.999999992,-7.999999999999999,-7.99999992,-7.99999999992
89,-18.81,0.0,-18.81,-18.9999981,-18.981,0.0
150,-72.0,-72.0,0.0,0.0,-79.2,0.0
12,0.0,-16.2,0.0,0.0,0.0,-16.2
84,-12.6,-13.999986,-13.986,-12.6,-13.86,-12.6
8,-21.9999978,-21.9978,-21.9978,-21.78,-21.99978,-21.9978
72,-1.999998,-1.999998,-1.998,-1.98,-1.98,-1.98
137,0.0,0.0,0.0,-60.300000000000004,-66.33,0.0
156,0.0,0.0,-85.14,-77.4,0.0,0.0
193,-122.877,0.0,-110.7,-110.7,0.0,0.0
208,-136.62,0.0,-137.862,0.0,-124.2,-124.2
225,0.0,0.0,0.0,0.0,0.0,0.0
20,-9.0,-10.0,-9.999999,-9.9,-9.0,-9.999
-8,0.0,0.0,0.0,0.0,-37.62,0.0
4,-23.400000000000002,-25.740000000000002,-23.400000000000002,-23.400000000000002,0.0,-23.400000000000002
1,0.0,0.0,-26.1,-28.971,-28.71,-26.1
3,-26.99973,-26.73,-26.973,-26.973,0.0,-26.9973
-15,0.0,0.0,-44.9955,0.0,0.0,0.0
17,-12.99999987,0.0,0.0,-11.700000000000001,-12.870000000000001,-11.700000000000001
37,6.993,6.9999993,6.93,0.0,0.0,0.0
79,-8.999991,-8.91,-8.1,-8.1,-8.91,-8.991
82,-11.9988,-10.8,-11.988,-10.8,-11.9988,0.0
9,-20.79,0.0,-18.900000000000002,0.0,0.0,0.0
-12,-41.58,-41.58,-37.800000000000004,-37.800000000000004,-41.9958,-37.800000000000004
96,-25.99999974,-25.999974,-25.9974,-25.974,-25.999999999739998,-25.740000000000002
19,-9.9,-10.89,0.0,0.0,0.0,-10.89
149,0.0,0.0,-78.21000000000001,-71.10000000000001,0.0,0.0
151,0.0,-80.19,0.0,0.0,0.0,-72.9
168,-97.02,0.0,-97.9902,-97.9902,-97.902,-97.902
92,-21.978,0.0,0.0,-21.78,-19.8,0.0
99,0.0,-28.9971,-28.71,-26.1,-26.1,-28.71
116,-41.4,-45.954,-41.4,0.0,-45.995400000000004,-45.54
153,-82.917,-82.9917,-82.9917,-82.17,-82.17,-82.99916999999999
175,0.0,0.0,0.0,0.0,0.0,0.0
2,-27.72,0.0,-27.72,0.0,0.0,0.0
27,-2.7,-2.7,-2.7,-2.7,0.0,-2.7
-35,0.0,0.0,0.0,-58.5,0.0,-58.5
-13,0.0,-38.7,0.0,0.0,0.0,0.0
-16,0.0,0.0,-41.4,0.0,0.0,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0
-40,0.0,0.0,0.0,-63.0,-63.0,0.0
-18,0.0,0.0,0.0,0.0,0.0,-47.52
-1,-27.900000000000002,-27.900000000000002,0.0,0.0,-27.900000000000002,0.0
-24,0.0,0.0,0.0,-48.6,0.0,0.0
97,-24.3,-24.3,-26.973,0.0,-26.973,0.0
170,0.0,0.0,0.0,0.0,-90.0,-90.0
87,-16.83,0.0,0.0,-15.3,-16.9983,-15.3
-6,0.0,-35.64,-35.999964,0.0,0.0,0.0
-22,-46.800000000000004,-51.480000000000004,-51.480000000000004,-46.800000000000004,-46.800000000000004,0.0
-27,0.0,0.0,-56.43,-51.300000000000004,0.0,0.0
-34,0.0,-57.6,0.0,0.0,0.0,0.0
-37,-60.300000000000004,0.0,0.0,0.0,0.0,0.0
-60,0.0,0.0,0.0,-81.0,0.0,0.0
-45,0.0,-67.5,0.0,0.0,0.0,0.0
-33,-56.7,0.0,0.0,0.0,0.0,0.0
-56,0.0,0.0,0.0,-77.4,0.0,0.0
-49,0.0,-71.10000000000001,0.0,0.0,0.0,0.0
-52,0.0,0.0,-73.8,0.0,0.0,0.0
-42,0.0,0.0,0.0,0.0,-64.8,-64.8
-21,0.0,0.0,0.0,0.0,0.0,-50.49
-32,0.0,-55.800000000000004,0.0,0.0,0.0,0.0
104,-30.6,0.0,0.0,0.0,-33.66,-33.9966
183,-112.887,-112.887,-112.99887,-101.7,-101.7,-101.7
190,0.0,0.0,-108.0,-108.0,0.0,0.0
111,-40.959,-36.9,-40.59,-40.59,-40.59,-40.99959
162,0.0,0.0,0.0,0.0,0.0,-82.8
179,0.0,-98.10000000000001,0.0,0.0,0.0,0.0
176,-95.4,0.0,0.0,-95.4,-95.4,0.0
203,-131.67,-119.7,0.0,-119.7,-131.67,-119.7
223,0.0,0.0,-137.70000000000002,0.0,-151.47,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0
-19,0.0,0.0,0.0,0.0,-44.1,0.0
131,-54.9,-60.9939,-54.9,-54.9,-54.9,-54.9
185,0.0,-103.5,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,-109.8,0.0,0.0
199,0.0,0.0,-116.10000000000001,0.0,-116.10000000000001,0.0
211,-126.9,0.0,0.0,0.0,0.0,0.0
228,-156.42000000000002,-142.20000000000002,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,-68.4,0.0,0.0
165,0.0,0.0,-85.5,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0,-87.3
184,-102.60000000000001,0.0,0.0,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,-81.9,0.0
119,-48.951,-48.951,-48.51,0.0,-44.1,0.0
114,-39.6,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,-105.3,0.0
201,0.0,0.0,0.0,-117.9,0.0,0.0
233,-146.70000000000002,0.0,0.0,0.0,0.0,0.0
213,0.0,-141.57,-128.70000000000002,-128.70000000000002,-128.70000000000002,-128.70000000000002
200,0.0,0.0,0.0,0.0,0.0,0.0
147,0.0,-69.3,-69.3,0.0,0.0,-76.23
164,-84.60000000000001,0.0,0.0,-84.60000000000001,0.0,0.0
141,-63.9,0.0,-63.9,0.0,-70.29,-63.9
102,-28.8,0.0,-31.68,-28.8,0.0,-31.99968
230,0.0,0.0,0.0,0.0,0.0,0.0
171,0.0,-90.9,-90.9,0.0,-90.9,0.0
127,-51.300000000000004,0.0,0.0,0.0,-51.300000000000004,0.0
122,-46.800000000000004,-51.480000000000004,0.0,0.0,0.0,-46.800000000000004
-3,0.0,0.0,0.0,0.0,-29.7,0.0
139,0.0,0.0,-68.931,0.0,0.0,0.0
159,0.0,0.0,0.0,0.0,-80.10000000000001,-80.10000000000001
142,-64.8,-64.8,0.0,0.0,0.0,0.0
157,-78.3,0.0,0.0,0.0,-78.3,0.0
169,0.0,0.0,-89.10000000000001,0.0,0.0,0.0
197,-114.3,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,-93.60000000000001,0.0,0.0,0.0
220,0.0,0.0,0.0,0.0,0.0,0.0
134,0.0,0.0,0.0,-57.6,0.0,-57.6
129,0.0,0.0,0.0,-53.1,0.0,0.0
136,0.0,-59.4,0.0,0.0,0.0,0.0
